1850_plnomdoiseauxfabuleuxnameoffabulousbirds,(pl.) nom d'oiseaux fabuleux (name of fabulous birds),,
1851_nameofafictiousbird,name of a fictious bird,,
1852_webervogel,Webervogel,,
1853_abirdofprey,a bird of prey,,
1854_awhiteaquaticbirdwhichtravelsinflocks,a white aquatic bird which travels in flocks,,
1855_cattle,cattle,1153,CATTLE
1856_bulloxheadofcattlebeef,"bull, ox; (head) of cattle; beef",1008,BULL
1857_headofcattlebullockyearlingcalfyoungheadofcattle,"(head of) cattle; bullock; yearling calf, young (head of) cattle",1153,CATTLE
1858_youngfemalecalf,young female calf,,
1859_lamb,lamb,820,LAMB
1860_sheepsheepandgoatsram,sheep; sheep and goats; ram,1331,SHEEP
1861_lambsheep,"lamb, sheep",1331,SHEEP
1862_ewe,ewe,1345,EWE
1863_sheeplamb,"sheep, lamb",1331,SHEEP
1864_lambfemale,lamb (female),820,LAMB
1865_atypeofbird,a type of bird,,
1866_ostrich,ostrich,3797,OSTRICH
1867_femaleofthevulturpercnopteruseagle,"female of the vultur percnopterus, eagle",1905,EAGLE
1868_longneckedbirdgriffinkindoffabulousbirdofprodigioussizekingofbirdsanka,"longnecked bird, griffin, kind of fabulous bird of prodigious size, king of birds, Anka",,
1869_hawkkite,"hawk, kite",307,HAWK
1870_turtledovelocusteatingcrane,"turtledove, locusteating crane",1853,DOVE
1871_akindofhawkwithawhitebreast,a kind of hawk with a white breast,,
1872_sparrowhawkhawk,"sparrow hawk, hawk",307,HAWK
1873_kindofhawk,kind of hawk,,
1874_kindofbirdploverorcormorant,kind of bird (plover or cormorant),840,CORMORANT
1875_typeofbird,type of bird,,
1876_abirdlargevultureeagle,"a bird; large vulture, eagle",1905,EAGLE
1877_asmallpredatorymammal,a small predatory mammal,,
1878_youngdogpuppycubofawildanimal,"young dog, puppy; cub of a wild animal",74,PUPPY
1879_dogcur,"dog, cur",2009,DOG
1880_puppypuppydog,"puppy, puppydog",74,PUPPY
1881_mordresaisiraveclesdentstobitetograspwithteeth,"mordre, saisir avec les dents (to bite, to grasp with teeth)",,
1882_repairedunebeteferocelairofaferociousbeast,repaire d'une bête feroce (lair of a ferocious beast),,
1883_chat,chat,2903,CHAT (WITH SOMEBODY)
1884_wildcatviverragenetta,wildcat (Viverra genetta),2241,WILD CAT
1885_kindofwildcat,kind of wild cat,,
1886_lynx,lynx,3314,LYNX
1887_wildcat,wild cat,2241,WILD CAT
1888_kindofsnakeviper,kind of snake (viper?),,
1889_sumamamus,= Sum. AMA.MUŠ,,
1890_viper,viper,,
1891_asnake,a snake,730,SNAKE
1892_vipereviper,vipère (viper),,
1893_adderviper,"adder, viper",,
1894_kindofveryshortblackishandextremelyvenomousviperadder,"kind of very short, blackish and extremely venomous viper, adder",,
1895_ashorttailedbluntnosedviper,"a shorttailed, bluntnosed viper",,
1896_locust,locust,810,LOCUST
1897_sumnamkur,= Sum. NAM.KUR,,
1898_migratorylocust,migratory locust,,
1899_crab,crab,2348,CRAB
1900_locustamarina,locusta marina,,
1901_locusts,locusts,,
1902_tickafflictingcattlesmallwoodeatingwormchickenlouse,"tick afflicting cattle, small woodeating worm, chicken louse",,
1903_kindofcockroach,kind of cockroach,,
1904_locustscicadscoll,"locusts, cicads (coll.)",,
1905_locustcicadasandcoll,locust; cicada (s. and coll.),810,LOCUST
1906_cicadalocust,"cicada, locust",810,LOCUST
1907_cowheifer,"cow, heifer",1007,COW
1908_youngcow,young cow,,
1909_jeunetaureauyoungbull,jeune taureau (young bull),,
1910_antilope,antilope,,
1911_genisseheifer,génisse (heifer),,
1912_bullram,"bull, ram",1008,BULL
1913_heifergoatcowsheeporhenwhichhasnotyetproducedoffspring,"heifer, goat, cow, sheep or hen which has not yet produced offspring",1007,COW
1914_grownupheifer,grownup heifer,,
1915_wildgoat,wild goat,,
1916_buckofgazelleormountaingoat,buck (of gazelle or mountain goat),2475,MALE GOAT
1917_ram,ram,1344,RAM
1918_mountaingoat,mountain goat,,
1919_kindofantelope,kind of antelope,,
1920_ramsmallmalesheep,"ram, small male sheep",1344,RAM
1921_hare,hare,1190,HARE
1922_rabbit,rabbit,1136,RABBIT
1923_harerabbit,"hare, rabbit",1136,RABBIT
1924_birdusedfordecoy,bird used for decoy,,
1925_decoybird,decoy bird,,
1926_beeeater,beeeater,,
1927_guepieroiseaubeetreebird,guépier (oiseau) (beetree (bird),,
1928_birdwhichhasaninstincttoleadahoneygatherertowherethereishoney,bird which has an instinct to lead a honey gatherer to where there is honey,,
1929_kindofblackbirdwhosefeathershaveametallicsheen,kind of blackbird whose feathers have a metallic sheen,,
1930_akindofblackbird,a kind of blackbird,,
1931_calfbull,"calf, bull",1008,BULL
1932_farwanitacalfheifer,"(f. ˀarwānītā) calf, heifer",1989,CALF
1933_mannlichesrindimerstenbiszweitenjahrmalecattleinthefirsttosecondyear,männliches Rind im ersten bis zweiten Jahr (male cattle in the first to second year),,
1934_oryxmalemaleoryx,oryx mâle (male oryx),,
1935_maleanimaldominantoralphamalequeenbeebull,"male (animal), dominant or alpha male; queen bee; bull",1008,BULL
1936_cows,cows,,
1937_pinionwing,"pinion, wing",1257,WING
1938_wingfin,"wing, fin",1257,WING
1939_wing,wing,1257,WING
1940_pinion,pinion,,
1941_featherlimb,feather; limb,1201,FEATHER
1942_wingpinion,"wing, pinion",1257,WING
1943_membrumvirile,membrum virile,,
1944_membrumgenitale,membrum genitale,,
1945_penis,penis,1222,PENIS
1946_needlestingtheextremityofahorntheprivymemberofaman,needle; sting; the extremity of a horn; the [privy] member of a man,1382,NEEDLE (FOR SEWING)
1947_penisgland,penis gland,,
1948_boneoflegarmlimb,bone of leg/arm; limb,1673,ARM
1949_radiusandulnathetwobonesofthehumanforearm,radius and ulna (the two bones of the human forearm),,
1950_limbpart,"limb, part",779,PART
1951_limb,limb,1531,BRANCH
1952_limbarm,"limb, arm",1673,ARM
1953_armlimbmembrum,"arm, limb, membrum",1673,ARM
1954_boneabovethehoofofacow,bone above the hoof of a cow,,
1955_forestwood,"forest, wood",420,FOREST
1956_woodforest,"wood, forest",1803,WOOD
1957_woodtimber,"wood, timber",1803,WOOD
1958_woodtwig,"wood, twig",1803,WOOD
1959_holzstockwoodstick,"Holz, Stock (wood, stick)",1295,STICK
1960_thief,thief,1160,THIEF
1961_grassherb,"grass, herb",606,GRASS
1962_grassherbspring,grass; herb; spring,606,GRASS
1963_growthspringgrass,"growth, spring; grass",606,GRASS
1964_grass,grass,606,GRASS
1965_springrain,spring rain,,
1966_springspringharvest,"spring, spring harvest",1537,SPRINGTIME
1967_oneofthefourseasonsoftheyearapproximatelyaprilmayjunespring,"one of the four seasons of the year (approximately AprilMayJune), “spring”",1537,SPRINGTIME
1968_wildgoatgazelle,(wild) goat gazelle,,
1969_gazelle,gazelle,5,GAZELLE
1970_sumdarada,Sum. [DÀR]A?.DÀ,,
1971_plarawiyyarwamountaingoat,"(pl. ˀarāwiyy, ˀarwā) mountaingoat",,
1972_femalemountaingoatibex,"(female) mountain goat, ibex",,
1973_goat,goat,1502,GOAT
1974_amythicalreptiledragon,"a mythical reptile, dragon",2038,DRAGON
1975_dragonastarwhichcoversthesunmakinganeclipselunareclipse,dragon; a star which covers the sun making an eclipse; lunar eclipse,2038,DRAGON
1976_fictivedragoncausingeclipse,fictive dragon causing eclipse,,
1977_serpentidolofbronzefieldsnake,serpentidol of bronze; field snake,,
1978_dragon,dragon,2038,DRAGON
1979_mythicalcreatureofimmensesizelikeacrocodileinappearancepython,"mythical creature of immense size, like a crocodile in appearance; python",1563,PYTHON
1980_donkeymare,donkey mare,,
1981_maresheassdonkeymare,"mare; sheass, donkey mare",938,MARE
1982_donkeysheass,"donkey, sheass",1862,DONKEY
1983_sheass,sheass,,
1984_sheassass,sheass; ass,1862,DONKEY
1985_sheassdomesticorwild,"sheass, domestic or wild",2230,UNTAMED OR WILD
1986_fattailofacertainraceofsheep,fat tail (of a certain race of sheep),,
1987_fattail,fat tail,,
1988_fattail,fattail,,
1989_sheepstailfat,sheep's tailfat,,
1990_buttocksrumpposteriors,"buttocks, rump, posteriors",834,BUTTOCKS
1991_sheepstail,sheep's tail,,
1992_tailofsheep,tail of sheep,,
1993_meatofthetailofthesheep,meat of the tail of the sheep,,
1994_elbowforearm,"elbow, forearm",981,ELBOW
1995_forearmcubit,forearm; cubit,446,LOWER ARM
1996_elbowcubit,"elbow, cubit",981,ELBOW
1997_cubit,cubit,,
1998_ellforearm,"ell, forearm",446,LOWER ARM
1999_cubitforearm,"cubit, forearm",446,LOWER ARM
2000_measureofanarmcubitelbow,"measure of an arm, cubit, elbow",981,ELBOW
2001_footmeasure,foot; measure,1301,FOOT
2002_miltbystomachofcattle,"milt, bystomach (of cattle)",,
2003_testiculus,testiculus,,
2004_testicle,testicle,797,TESTICLES
2005_levreduvagindelafemmewomansvaginalip,lèvre du vagin de la femme (woman's vagina lip),,
2006_testiclegenitaliaofmanandwoman,"testicle, genitalia of man and woman",797,TESTICLES
2007_penistestis,"penis, testis",1222,PENIS
2008_pubichair,pubic hair,36,PUBIC HAIR
2009_vulve,vulve,,
2010_locktuftofhaircurlfleece,"(lock/tuft of) hair, curl, fleece",1040,HAIR
2011_fleecelockofhairwadortuftofwool,"fleece; lock of hair, wad or tuft of wool",,
2012_pledkeetkelockofhairfringes,(pl. ˁedḳē; ˁetḳē) lock of hair; fringes,,
2013_bunchortuftofhair,bunch or tuft (of hair),1966,BUNCH
2014_apieceofcoloredwoolthatishungaroundtheneckofananimaltorecognizeit,a piece of colored wool that is hung around the neck of an animal to recognize it,,
2015_rumpbuttocks,"rump, buttocks",834,BUTTOCKS
2016_sacrumbone,sacrum bone,,
2017_havingprominentbuttocks,having prominent buttocks,,
2018_heel,heel,980,HEEL
2019_hockheel,"hock, heel",980,HEEL
2020_basicstemtoacceptorperformapropertytransfertosucceedtoeffectanexchangeofgoodsintensivestemtoplaceobstaclestrapstooppose,"(basic stem) to accept or perform a property transfer, to succeed, to effect an exchange of goods; (intensive stem) to place obstacles, traps, to oppose",1112,SUCCEED
2021_continuation,continuation,,
2022_theverybacktheendresultwages,"the very back, the end; result, wages",1122,WAGES
2023_heel,heel (?),980,HEEL
2024_endheel,"end, heel",980,HEEL
2025_heelhoof,heel; hoof,980,HEEL
2026_hackeheel,Hacke (heel) (?),,
2027_tocomeaftersomebodytofollowtosucceed,"to come after somebody, to follow, to succeed",1085,FOLLOW
2028_toactasmilitarychiefdeputyfortress,"to act as military chief, deputy, fortress",1938,FORTRESS
2029_tobartertoexchange,"to barter, to exchange",2509,EXCHANGE
2030_monetaryequivalent,monetary equivalent,,
2031_toguardtowatchtokeepsafe,"to guard, to watch, to keep safe",1650,WATCH
2032_toguardtokeep,"to guard, to keep",1477,KEEP
2033_custodiretoguard,custodire (to guard),,
2034_custodian,custodian,,
2035_towaittoexpect,"to wait, to expect",1590,WAIT (FOR)
2036_tomakeonemilkingfollowanothertotakeonesturntotaketheplaceofanotherstoflittomovetoanotherplace,"to make one milking follow another; to take one’s turn, to take the place of another; (Š) to flit, to move to another place",,
2037_toturnintotobecome,"to turn into, to become",1990,BECOME
2038_sproutflower,"sprout, flower",239,FLOWER
2039_budblossom,"bud, blossom",1684,BUD
2040_flower,flower,239,FLOWER
2041_sprout,sprout,2076,SPROUT (VERB)
2042_fruit,fruit,1507,FRUIT
2043_fruitcrop,"fruit, crop",1507,FRUIT
2044_unripefruit,unripe fruit,,
2045_earofcorn,ear of corn,,
2046_earspike,"ear, spike",1247,EAR
2047_earspikeofcorn,"ear, spike (of corn)",1247,EAR
2048_earspikeofcorn,ear; spike of corn,1247,EAR
2049_earofcorngrain,"ear of corn, grain",605,GRAIN
2050_earofrice,ear of rice,,
2051_thistle,thistle,,
2052_anillsmellingthornyplant,"an illsmelling, thorny plant",,
2053_redstarthistle,red starthistle,,
2054_elm,elm,3317,ELM
2055_rush,rush,2860,BOLT (MOVE IN HASTE)
2056_reedcane,"reed, cane",659,REED
2057_leberleberundlungeliverliverandlungs,Leber; Leber und Lunge (liver; liver and lungs),,
2058_tamarisk,tamarisk,,
2059_aplant,(a plant),,
2060_alfa,alfa,,
2061_typeofawildpumpkincolocynth,type of a wild pumpkin; colocynth,,
2062_colocynth,colocynth,,
2063_colocynthtypeofawildpumpkin,colocynth (type of a wild pumpkin),,
2064_typeofatree,(type of a tree),,
2065_moringa,moringa,,
2066_athornyplant,(a thorny plant),,
2067_boxthornlyciumbarbarum,boxthorn (lycium barbarum),,
2068_thornyplant,thorny plant,,
2069_onem,one (m.),1493,ONE
2070_willow,willow,818,WILLOW
2071_abigpoplar,(a big poplar),,
2072_alargetreeterebinth,a large tree; terebinth(?),,
2073_mightytree,mighty tree,,
2074_oak,oak,644,OAK
2075_alargetreeoak,a large tree; oak(?),644,OAK
2076_akindoftree,a kind of tree,,
2077_atreeprobablytheeuphratespoplar,(a tree; probably the Euphrates poplar),,
2078_poplar,poplar,821,POPLAR
2079_willowroseplant,willow; rose plant,818,WILLOW
2080_atree,(a tree),,
2081_1todotomake2tosay,"1. to do, to make; 2. to say",734,MAKE
2082_flint,flint,,
2083_juniper,juniper,,
2084_cypress,cypress,3243,CYPRESS
2085_cedar,cedar,3929,BRAZILIAN CEDAR
2086_resinoftamarisk,resin of tamarisk,,
2087_cedarorpine,cedar or pine,1740,PINE
2088_tosuck,to suck,1421,SUCK
2089_tobesuckledachildorayoungofananimal,to be suckled (a child or a young of an animal),,
2090_tolifttocarry,"to lift, to carry",700,CARRY
2091_tolifttoraisetocarry,"to lift, to raise, to carry",700,CARRY
2092_tocarry,to carry,700,CARRY
2093_togrow,to grow,479,GROW
2094_tobebigtogrow,"to be big, to grow",479,GROW
2095_tobedeep,to be deep,1593,DEEP
2096_valley,valley,921,VALLEY
2097_tobecomedeeptobesunkdown,to become deep; to be sunk down,,
2098_field,field,212,FIELD
2099_farmfieldofgrowingplants,"farm, field of growing plants",201,FARM
2100_fieldofgrass,field of grass,,
2101_cultivatedplotofland,cultivated plot of land,,
2102_skin,skin,763,SKIN
2103_skinforwatermilketc,"skin (for water, milk etc.)",763,SKIN
2104_skinvessel,skin vessel,,
2105_but,but,3843,BUT
2106_nape,nape,1347,NAPE (OF NECK)
2107_napeoftheneck,nape of the neck,,
2108_acultivatedplantshootseedgraincerealvegetable,"a cultivated plant, shoot, seed, grain, cereal, vegetable",714,SEED
2109_malt,malt,,
2110_maltasortoflettuce,malt(?); (a sort of lettuce),,
2111_vegetables,vegetables,924,VEGETABLES
2112_gardener,gardener,,
2113_plantsthatareneithertreesnorbushesgreensvegetablesallplantsthataregatheredafterbeingsown,"plants that are neither trees, nor bushes; greens, vegetables, all plants that are gathered after being sown",924,VEGETABLES
2114_cultivatedplantsplantation,"cultivated plants, plantation",,
2115_toplant,to plant,1486,PLANT (SOMETHING)
2116_plantgrassvegetation,"plant, grass, vegetation",606,GRASS
2117_maltbeer,malt; beer,1639,BEER
2118_shootsprout,"shoot, sprout",1172,SHOOT
2119_barleysproutsformakingbeer,barley sprouts for making beer,,
2120_barleysproutscakeofbarleysproutsusedinbrewingbeer,"barley sprouts, cake of barley sprouts used in brewing beer",,
2121_sproutsproutinggrainshootseedling,"sprout, sprouting grain, shoot, seedling",1172,SHOOT
2122_germinatedgrain,germinated grain,,
2123_shootofplantortree,shoot of plant or tree,906,TREE
2124_plantsthatgrowaftertherains,plants that grow after the rains,,
2125_plantsthatgrowaftertherain,plants that grow after the rain,,
2126_wheat,wheat,1077,WHEAT
2127_ediblegrainwheatorbarley,edible grain (wheat or barley),932,BARLEY
2128_grainseed,"grain, seed",605,GRAIN
2129_foodingeneralbeanscereals,"food in general, beans, cereals",832,BEAN
2130_paddyear,paddy ear,,
2131_acereal,(a cereal),,
2132_graincereal,"grain, cereal",605,GRAIN
2133_acerealprobablywheat,"(a cereal, probably wheat)",,
2134_acerealprobablymaize,"a cereal, probably maize",,
2135_millet,millet,931,MILLET
2136_milletpanicgrass,"millet, panicgrass",931,MILLET
2137_toblocktowithhold,"to block, to withhold",2762,BLOCK (THE WAY)
2138_tobackoff,to back off,,
2139_tohavethethroatblockedorparalyzedafterasnakebite,to have the throat blocked or paralyzed after a snake bite,,
2140_todamtostaunchtostopfromgoing,"to dam, to staunch; to stop from going",,
2141_1toblock2toenclosetoshutin,"1. to block; 2. to enclose, to shut in",,
2142_torise,to rise,568,RISE (MOVE UPWARDS)
2143_tostandup,to stand up,570,STAND UP
2144_togobynight,to go by night,,
2145_tocomeortravelduringthenight,to come or travel during the night,1446,COME
2146_tolie,to lie,1411,LIE (REST)
2147_liar,liar,3470,LIAR
2148_tolietotelllies,"to lie, to tell lies",1411,LIE (REST)
2149_here,here,136,HERE
2150_toherehither,"to here, hither",2925,HITHER (HERE TO)
2151_already,already,2576,ALREADY
2152_togivebirth,to give birth,1195,GIVE BIRTH
2153_tobear,to bear,1820,BEAR
2154_stonestonyplain,"stone, stony plain",857,STONE
2155_desertplain,desert plain,,
2156_hardplain,hard plain,,
2157_tobepregnant,to be pregnant,1123,PREGNANT
2158_toconceivetobepregnant,"to conceive, to be pregnant",1087,CONCEIVE
2159_tocometodriftashore,"to come, to drift ashore",1446,COME
2160_todriftashore,to drift ashore,,
2161_todothingsinthemorning,to do things in the morning,,
2162_togoalongwaytogointhemorning,to go (a long way); to go in the morning,695,GO
2163_tocomeinthemorning,to come in the morning,,
2164_1toaccumulatetogather2toenterthepeninthemorning3tocomehomeatnoon,"1. to accumulate, to gather 2. to enter the pen in the morning; 3. to come home at noon",,
2165_tocomeashore,to come ashore,,
2166_todragaboattotheshore,to drag a boat to the shore,,
2167_plainvalley,"plain, valley",921,VALLEY
2168_flatdesertdesertplain,"flat desert, desert plain",,
2169_flatdesertplain,flat desert plain,,
2170_wadi,wadi,,
2171_tobeill,to be ill,1847,SICK
2172_tobeillfevered,"to be ill, fevered",1847,SICK
2173_disease,disease,1986,DISEASE
2174_skink,skink,,
2175_stuffedskin,stuffed skin,,
2176_stuffedskingiveinplaceofheryoungonetoabereavedmotheranimal,stuffed skin give in place of her young one to a bereaved motheranimal,,
2177_stuffedskintulchangiveninplaceofheryoungonetoabereavedmotheranimal,"stuffed skin, tulchan given in place of her young one to a bereaved motheranimal",,
2178_dollmadefromtheskinofthecalfwhichisplacedunderthecowsothatitcanbemilked,"doll made from the skin of the calf, which is placed under the cow so that it can be milked",,
2179_tomeet,to meet,1831,MEET
2180_depressionbetweenmountainsmountainpass,"depression between mountains, mountain pass",,
2181_crackdepressiononamountain,"crack, depression on a mountain",3080,SPLIT OPEN
2182_depressiononamountain,depression on a mountain,,
