ID	DOCULECT	CONCEPT	VALUE	TOKENS	NOTE	COGID
20949	Endegen	to go out	waˀa		(EDG 671)	261
20948	Ennemor	to go out	waˀa		(EDG 671)	261
20942	Gyeto	to go out	wäṭa		(EDG 671)	261
20944	Muher	to go out	wäṭṭa		(EDG 671)	261
20945	Masqan	to go out	wäṭṭa		(EDG 671)	261
20946	Gogot	to go out	wäṭṭa		(EDG 671)	261
20947	Soddo	to go out	wäṭṭa		(EDG 671)	261
	PWS	to go out (?)	*npg		(Kogan 2015:376)	262
1469	Mehri	to come to visit a sick person; to appear from behind	nəfūg		(ML 283)	262
1470	Jibbali	to emerge	nfɔg		(JL 181)	262
1471	Soqotri	to rise (heavenly bodies)	néfog		(LS 270, CSOL I 619)	262
	PS	womb; compassion, pity, kindness	*raḥim-		(SED I No. 231)	263
7176	Akkadian	womb; pity, compassion, mercy	rēmu		(CAD R 259, AHw. 970)	263
17910	Ebla	É×ŠÀ	rí-ˀeₓ(EN)-mu, rí-mu-um		(Krebernik 1983: 14, Blažek 1994: 80)	263
24806	Phoenician	seno (womb)	rḥm		(Fuentes 227)	263
7177	Hebrew	womb	räḥäm		(HALOT 1217)	263
17908	Deir Alla	womb	rḥm		(DNWSI 1070)	263
17909	Samaritan	womb	rḥm		(DSA 828)	263
24807	Jewish Babylonian Aramaic	office of the matrix, womb	raḥămā		(Jastrow 1467)	263
7178	Syriac	uterus, womb	raḥmā		(LSyr. 724, SL 1456)	263
7179	Arabic	womb	raḥim-, raḥimat-		(BK 1 838, Lane 1056)	263
17907	Tigre	womb; descent	rəḥəm		(WTS 146)	263
7181	Tigrinya	prone, face down	rəḥmu		(TED 540)	263
7180	Mehri	womb	raḥm		(ML 321)	263
17912	Mehri	womb	mərḥām		(ML 322)	263
17911	Jibbali	womb	raḥm		(JL 210)	263
17913	Jibbali	womb	mərḥám		(ML 322)	263
	PArm	to love	*rḥm		(Kogan 2015:386, HALOT 1981)	264
1479	Jewish Palestinian Aramaic	to like, love, have mercy	rḥm		(DJPA 521)	264
1478	Jewish Babylonian Aramaic	to love, have compassion, give suck	rḥm		(DJBA 1068)	264
1480	Syriac	to have pity upon, to desire, to prefer	rḥm		(LSyr. 721, SL 1455)	264
11549	Maalula	to love	irḥam		(GNDM 75)	264
11550	Turoyo	to love	rḥm		(Häberl et al. 2020:492)	264
	PArm	friend	*rāḥim-		(Kogan 2015:386)	265
1472	Old Aramaic	friend	rḥm		(DNWSI 1069)	265
1473	Jewish Palestinian Aramaic	friend	rḥm		(DJPA 521)	265
1474	Jewish Babylonian Aramaic	friend	rāḥmā		(DJBA 1069)	265
1475	Syriac	friend	rāḥmā		(LSyr. 724, SL 1456)	265
1476	Mandaic	friend; mercy, compassion, love	rahma		(MD 419)	265
	PS	to be compassionate	*rḥm		(Kogan 2015: 386)	266
7934	Akkadian	to take pity, to have mercy	rêmu		(CAD R 263, AHw. 970)	266
17914	Hebrew	(qal, pi.) to love, to meet someone with love, to take pity on someone	rḥm		(HALOT 1216)	266
17915	Hebrew	a feeling of love, loving sensation, mercy	raḥămīm		(HALOT 1218)	266
1477	Official Aramaic	to love	rḥm		(DNWSI 1068)	266
17916	Biblical Aramaic	Erbarmen	raḥămīn		(HALAT 1218)	266
17917	Mandaic	to love, to have pity	rhm		(MD 426)	266
17918	Maalula	Barmhertzigkeit	raḥmṯa		(GNDM 76)	266
17919	Arabic	to have mercy, pity, compassion	rḥm		(BK 1 838, Lane 1055)	266
17920	Sabaic	to be merciful	rḥm		(SD 116)	266
17921	Mehri	to be kind to so.	rəḥām		(ML 321)	266
2718	Mehri	rain	rəḥmēt		(ML 321)	266
17923	Jibbali	to be kind	raḥám		(JL 210)	266
17922	Harsusi	to pity	reḥām		(HL 103)	266
	PArm	to go up	*slḳ		(Kogan 2015:386)	267
1482	Old Aramaic	to go up	slḳ		(DNWSI 788)	267
1483	Biblical Aramaic	to go up, come up	slḳ		(HALOT 1938)	267
1484	Jewish Palestinian Aramaic	to go up, come, travel, rise, amount to, be finished	slḳ		(DJPA 379)	267
1485	Syriac	to go up, to set out, to be elevated	slḳ		(LSyr. 472, SL 1013)	267
11551	Maalula	to go up	isleḳ		(GNDM 81)	267
1486	Turoyo	I. hinaufsteigen (to climb up)	slḳ		(JL 178)	267
	PS	to go up	*ˁly/*ˁlw		(Kogan 2015:387)	268
7894	Akkadian	high	elû		(CAD E 110, AHw. 205)	268
22095	Ebla		li₉-ˀà-la-a		(Pettinato Rituale 205)	268
22090	Ugaritic	to go up, rise; to attack, assail, jump, launch oneself (upon)	ˁly		(DUL 156)	268
22091	Phoenician	to go up	ˁly		(DNWSI 852)	268
22089	Hebrew	to ascend, go up	ˁly		(HALOT 828)	268
1493	Biblical Aramaic	superior, highest	ˁillāyā		(HALOT 1948)	268
22093	Jewish Palestinian Aramaic	II. to evaluate; to raise the price, outbid	ˁly		(DJPA 408)	268
22094	Jewish Babylonian Aramaic	(pa.) to raise the status of the price; improve	ˁly		(DJBA 863)	268
22100	Syriac	(pa.) to exalt; to raise up	ˁly		(LSyr. 527, SL 1101)	268
22096	Arabic	to be, become high	ˁly		(Lane 2142)	268
22092	Sabaic	to go up	ˁly		(SD 15)	268
3251	Soqotri	to be high, tall	ˁíľi		(LS 309–310; CSOL I 491; CSOL II 409)	268
	PArm	to be beautiful	*špr		(Kogan 2015:387)	269
1514	Hebrew	(qal) to please; (pi.) to clean	špr		(HALOT 1635)	269
1515	Old Aramaic	beautiful	špr		(DNWSI 1184)	269
1529	Biblical Aramaic	fair	šappīr		(HALOT 2001)	269
1517	Jewish Palestinian Aramaic	beautiful	šappīr		(DJPA 563)	269
1524	Syriac	beautiful, fine, well	šappirā		(LSyr. 797, SL 1588)	269
1527	Turoyo	schön (beautiful)	šafiro		(RW 484)	269
	PCS	to shine (?)	*špr		(Kogan 2015:387)	270
1511	Arabic	to journey; to rise (sun)	sfr		(Lane 1370)	270
	PC	snake	*naḥaš-		(SED II No. 159, Kogan 2015: 300)	271
1512	Ugaritic	serpent, snake	nḥš		(DUL 628)	271
1513	Hebrew	snake	nāḥāš		(HALOT 690)	271
	PS	wild animal	*naḥaš-		(SED II No. 159, Kogan 2015: 300)	272
1516	Akkadian	lion	nēšu		(CAD N₂ 193, AHw. 783)	272
	PC	time	*paˁm- (pl. *paˁam-āt-)		(Kogan 2015: 301)	273
1525	Ugaritic	time	pˀamt		(DUL 659)	273
1526	Phoenician	time	pˁm		(DNWSI 929)	273
1528	Hebrew	time	paˁam		(HALOT 952)	273
	PArm	to be afraid	*ḏḥl (> dḥl)		(Kogan 2015:387)	274
1534	Old Aramaic	to be afraid	zḥl		(DNWSI 309)	274
1537	Biblical Aramaic	to fear	dḥl		(HALOT 1850)	274
1539	Jewish Palestinian Aramaic	to fear, be afraid	dḥl		(DJPA 143)	274
1540	Syriac	to fear, be afraid, revere	dḥl		(LSyr. 148, SL 290)	274
1544	Mlaḥso	sich fürchten (to be afraid)	dḥl		(Jastrow 1994:156)	274
	PCS	to fear	*ḏḥl		(Kogan 2015:387, DRS 330)	275
1556	Ugaritic	to fear	dḥl		(DLU 269)	275
1530	Arabic	rancor, malevolence, malice; desire for retaliation of a crime	ḏaḥl-		(Lane 956)	275
	PC	to obtain, to acquire, (causative) to provide	*ypḳ/*pwḳ		(Greenfield 1969: 99, Kogan 2015: 302)	276
1455	Ugaritic	to obtain, to acquire	š-pḳ		(DUL 677)	276
1531	Ugaritic	to obtain, to acquire	pḳ		(DUL 677, 974)	276
1538	Amarna Canaanite	I sent	ia-pa-aḳ-ti		(EA 64: 23, Moran 1992: 135)	276
1535	Phoenician	to find, to obtain, to encounter	pwḳ		(DNWSI 903)	276
1456	Hebrew	(pi.) to reach, to obtain, to find	pwḳ		(HALOT 920)	276
1536	Hebrew	(hip.) to reach, to obtain, to find; to offer	pwḳ		(HALOT 920)	276
1458	Qatabanian	requirement, obligation	nfwḳ		(LIQ 108)	276
	PC	joint, corner	*pinn-at-		(Kogan 2015: 303)	277
1542	Ugaritic	knuckle, joint, vertebra	pnt		(DUL 676)	277
1545	Hebrew	corner, cornerstone	pinnā		(HALOT 945)	277
1547	Jewish Palestinian Aramaic	cornerstone	pynh		(DJPA 431)	277
	PC	crime, transgression	*pašˁ-		(Kogan 2015: 303)	278
1548	Ugaritic	rebellion, transgression	pšˁ		(DUL 686)	278
1550	Hebrew	crime	päšaˁ		(HALOT 981)	278
1554	Jewish Babylonian Aramaic	to be negligent, to harm, to transgress	pšˁ		(DJBA 944)	278
	PC	flax	*pVṯ-t		(Kogan 2015: 303)	279
1558	Ugaritic	linen, linen fabric	pṯt		(DUL 688)	279
1559	Phoenician	flax	pšt		(DNWSI 947)	279
1560	Hebrew	flax, linen	päšät		(HALOT 983)	279
	PC	to prepare, to cover a bed	*rbd		(Kogan 2015: 304)	280
1562	Ugaritic	bedspread, counterpane	mrbd		(DUL 573)	280
1561	Ugaritic	to prepare, get (a bed) ready	rbd		(DUL 731)	280
1565	Amarna Canaanite	carpet	ma-ar-˹ba˺-d[u]		(EA 120: 21; Rainey 1978: 81)	280
1563	Hebrew	to prepare a couch	rbd		(HALOT 1176)	280
1564	Hebrew	cover	marḇaddīm		(HALOT 631)	280
	PCS	to cover, to put in layers	*rbd		(Kogan 2015: 304)	281
1566	Phoenician	to pave	rbd		(DNWSI 1052)	281
1567	Hebrew	mosaic pavement	räbäd		(Jastrow 1455)	281
1568	Arabic	dates laid one upon another in an earthen pot	rabīd-		(Lane 1010)	281
	PC	net	*rVṯ-t-		(Kogan 2015: 304)	282
1569	Ugaritic	net	rṯt		(DUL 750)	282
1570	Hebrew	net	räšät		(HALOT 1298)	282
	PC	to turn	*sbb		(Kogan 2015: 304)	283
1571	Ugaritic	to turn (round)	sbb		(DUL 752)	283
1572	Phoenician	to turn over	sb		(DNWSI 772)	283
1574	Hebrew	to turn oneself around	sbb		(HALOT 738)	283
7869	Ammonite	surrounding	sbbt		(DNWSI 772)	283
	PC	to count; to tell	*spr		(Kogan 2015: 306)	285
1585	Ugaritic	recitation, story, talk	mspr		(DUL 583)	285
1583	Ugaritic	to count, to number; to recite	spr		(DUL 766)	285
1584	Ugaritic	number, inventory	spr		(DUL 769)	285
1586	Phoenician	number	mspr		(DNWSI 666)	285
1587	Hebrew	(pi.) to count; to report, to tell	spr		(HALOT 766)	285
1588	Hebrew	number	mispār		(HALOT 607)	285
	PC	raisin	*ṣVmVḳ-		(Kogan 2015: 306)	286
1592	Ugaritic	raisin	ṣmḳ		(DUL 786)	286
1593	Phoenician	dried fruit, raisin	ṣmḳ		(DNWSI 970, Krahmalkov 2000: 418)	286
1594	Hebrew	cake of dried grapes	ṣimmūḳīm		(HALOT 1033)	286
1609	Jewish Palestinian Aramaic	raisins	ṣimmūḳīn		(DJPA 463)	286
	PWS	to press, to squeeze; to dry, to shrivel up	*ṣmḳ		(Kogan 2015: 306)	287
1595	Hebrew	to dry up, wither	ṣmḳ		(HALOT 1034)	287
1596	Jewish Palestinian Aramaic	to shrink, to dry out	ṣmḳ		(DJPA 466)	287
1597	Jewish Babylonian Aramaic	to be dry	ṣmḳ		(DJBA 967)	287
1598	Mandaic	shriveling	ṣamḳa		(MD 387)	287
1608	Arabic	hungry and thirsty	ṣāmiq-		(LA 10 248)	287
1599	Tigre	to pinch, to touch	č̣ämḳä		(WTS 623)	287
1600	Tigrinya	to wring, to squeeze, to extract	ṣämäḳʷä		(TED 2556)	287
1601	Amharic	to wring, to squeeze, to compress	č̣ämmäḳä		(AED 2206)	287
1602	Harari	to squeeze, to wring	č̣ämäḳä		(EDH 51)	287
1604	Selti	to wring wet clothes, to squeeze water out of clothes or dough	aṭämäḳä		(EDG 621)	287
1605	Wolane	to wring wet clothes, to squeeze water out of clothes or dough	aṭämäḳä		(EDG 621)	287
1603	Zway	to wring wet clothes, to squeeze water out of clothes or dough	ṭämäḳä		(EDG 621)	287
7870	Ezha	to wring wet clothes, to squeeze water out of clothes or dough	č̣əmammäḳä		(EDG 621)	287
	PC	(cultivated) field	*ŝaday-		(Kogan 2015: 307)	288
1611	Ugaritic	open field, stretch of cultivated land; field, land, plot, estate, farm	šd		(DUL 807)	288
1612	Amarna Canaanite	a gloss to Akk. ugāru	ŠA-TE-e		(EA 287: 56)	288
1613	Phoenician	field, plain	šd		(DNWSI 1110)	288
	PS	open country, wild, uncultivated place	*ŝadaw-		(Fronzaroli 1968: 269‒270, 287; Kogan 2011: 190; Kogan 2015: 307)	289
1615	Akkadian	mountain; open country	šadû		(CAD Š₁ 49, AHw. 1124)	289
1614	Hebrew	pasture, open fields; field, arable land	ŝādǟ		(HALOT 1307)	289
1616	Mandaic	field, open space, plain, desert	sadia		(MD 310)	289
4913	Sabaic	mountain; cultivated land	s₂dw		(SD 131, Biella 511)	289
	PS	to be different; to be late	*ˀḫr		(DRS 15, HALOT 34‒36, Kogan 2015: 388)	290
21440	Akkadian	to delay;  to tarry, be delayed; to be outstanding	uḫḫuru		(CAD A₁ 170, U/W 42)	290
21442	Hebrew	to be behind; pi  to delay, to detain	ˀḥr		(HALOT 34–35)	290
27401	Hebrew	another; later, following	ˀaḥēr		(HALOT 35)	290
25494	Jewish Babylonian Aramaic	to tarry, postpone	ˀḥr		(DJBA 105)	290
21441	Arabic	II. to delay, postpone; to make smb retreat; to be late; go back	ˀḫr		(Lane 31)	290
25060	Jibbali	to take away	ˀōḫər		(JL 5)	290
	PArm	other	*ˀḥrn (*ˀuḥrān-)		(Kogan 2015:388)	291
1618	Old Aramaic	other	ˀḥrn		(DNWSI 41)	291
1621	Biblical Aramaic	another	ˀoḥŏrān		(HALOT 1810)	291
1622	Jewish Palestinian Aramaic	other, other one	ˀōḥārān		(DJPA 38)	291
16810	Jewish Babylonian Aramaic	another	ˀoḥŏrēna		(DJBA 105)	291
1626	Syriac	other; some, any; different	(ˀ)ḥrenā		(LSyr. 13, SL 29)	291
1627	Mandaic	other, another	hurina		(MD 137)	291
11552	Maalula	other	ḥrēna		(GNDM 39)	291
1628	Turoyo	anderer; weiterer (another; further)	ḥreno		(JL 66)	291
	PC	to rejoice	*ŝmḫ		(Greenfield 1959: 151)	292
1619	Ugaritic	to be glad, rejoice	šmḫ		(DUL 825)	292
1620	Ugaritic	joy	šmḫt		(DUL 825)	292
1623	Amarna Canaanite	to rejoice	iš-mu-ḫu₅		(EA 109: 50, Rainey 1978: 92)	292
1624	Hebrew	to rejoice	ŝmḥ		(HALOT 1333)	292
1625	Hebrew	joy	ŝimḥā		(HALOT 1333)	292
	PS	to be high, tall	*ŝmḫ		(Kogan 2015: 307)	293
1629	Akkadian	to grow thickly, abundantly	šamāḫu		(CAD Š₁ 288, AHw. 1153)	293
1630	Arabic	to be high, lofty	šmḫ		(Lane 1595)	293
	PArm	child	*γulaym-		(Beyer 1984: 659; Kogan 2015: 388)	294
1634	Old Aramaic	child	ˁlym		(DNWSI 854)	294
1637	Official Aramaic	slave	ˁlym		(DNWSI 854)	294
1639	Jewish Palestinian Aramaic	young man	ˁwlym		(DJPA 399)	294
1640	Syriac	boy, young man; adult; boy, servant	ˁlaymā		(LSyr. 528, SL 1102)	294
	PCS	boy, young man	*γalm-		(Kogan 2015:186)	295
26715	Ebla	boy	ḫa-la-mi-im /γalm-im/		(Fronzaroli 1984: 142)	295
1643	Ugaritic	boy, youth; prince	γlm		(DUL 319)	295
1641	Hebrew	young man	ˁäläm		(HALOT 835)	295
1642	Arabic	a young man, youth, boy, male child	γulām-		(Lane 2286)	295
12195	Sabaic	boy, young man	γlm		(SD 53)	295
	PC	to gird	*šns		(Kogan 2015: 308)	296
1632	Ugaritic	to gird oneself	šns		(DUL 833)	296
1633	Hebrew	to gird	šns		(HALOT 1607)	296
1644	Jewish Palestinian Aramaic	strap, lace	šnṣ		(DJPA 560)	296
1645	Jewish Babylonian Aramaic	to tighten a cord	šnṣ		(DJBA 1166)	296
1646	Jewish Babylonian Aramaic	lace	šnāṣā		(DJBA 1166)	296
	PC	to place, to put	*šyt		(Kogan 2015: 309)	297
1650	Ugaritic	to place, set, set up	št		(DUL 848)	297
1651	Phoenician	to place, to put, to establish	št		(DNWSI 1130)	297
1652	Hebrew	to set, stand, place	šyt		(HALOT 1483)	297
	PC	sheath	*taˁr-		(Kogan 2015: 310)	298
1663	Ugaritic	sheath; quiver	tˁr(t)		(DUL 857)	298
1664	Hebrew	sheath	taˁar		(HALOT 1770‒1771)	298
	PS	to be naked	*ˁrw		(BDB 789, HALOT 1770)	299
18008	Ugaritic	to be naked, unrigged	ˁry		(DUL 185)	299
	PC	midst	*tawk-		(Kogan 2015: 311)	300
1665	Ugaritic	centre, middle; in, in the midst of; to, towards	tk		(DUL 867)	300
1666	Phoenician	midst	mtkt		(Krahmalkov 2000: 320)	300
1667	Hebrew	midst, in the middle	tāwäk, tōk		(HALOT 1697)	300
	PC	shape, body, form	*tamūn-at-		(Kogan 2015: 311)	301
1668	Ugaritic	frame, form	tmnt		(DUL 872)	301
1977	Hebrew	form, manifestation	təmūnā		(HALOT 1746)	301
	PC	success	*tūšiyy-at-		(Kogan 2015: 312)	302
1671	Ugaritic	triumph, success	tšyt		(DUL 882)	302
1673	Hebrew	success, good result; sound wisdom, prudence	tūšiyyā		(HALOT 1713)	302
	PC	table	*ṯulḥān-		(Greenfield 1969: 98, Ginsberg 1970: 103)	303
1674	Ugaritic	table	ṯlḥn		(DUL 905)	303
1675	Hebrew	table	šulḥān		(HALOT 1519)	303
	PC	to be afraid	*ṯtˁ		(Greenfield 1969: 99, Kogan 2015: 312)	304
1676	Ugaritic	to be frightened, scared	ṯtˁ		(DUL 935)	304
1677	Phoenician	to be afraid	štˁ		(KAI 26A ii 3‒5, DNWSI 1199)	304
	PC	to teach, to instruct	*wsr/*ysr		(Kogan 2015: 313)	305
1682	Ugaritic	to teach, to instruct	wsr		(DUL 943)	305
1683	Hebrew	to instruct	ysr		(HALOT 418)	305
	PC	knife, razor	*yaˁr-/*taˁr-		(BDB 788‒789, Aistleitner 1963: 242, HALOT 1770, Kogan 2015: 313)	306
1684	Ugaritic	razor	yˁr		(DUL 947)	306
1685	Hebrew	knife, razor	taˁar		(HALOT 1770)	306
	PC	wine	*yayn-		(Kogan 2015: 313)	307
1686	Ugaritic	wine	yn		(DUL 968)	307
11462	Amarna Canaanite	wine	ye-nu		(Rainey1976: 137)	307
1687	Phoenician	wine	yn		(DNWSI 455)	307
1688	Hebrew	wine	yayin		(HALOT 409)	307
8014	Ammonite	wine	yn		(DNWSI 455)	307
	PWS	grapes, vine, wine	*wayn-		(Fronzaroli 1971: 613, 632, 640; Kogan 2011: 241; Kogan 2015: 313)	308
8018	Arabic	grapes	wayn-		(LA 13 56)	308
8015	Sabaic	vine(yard)	wyn		(SD 166)	308
8016	Qatabanian	vineyard	wyn		(LIQ 51)	308
8017	Geez	vine(yard), wine, grape	wayn		(CDG 623, LLA 928‒929, Sima 2000: 250‒257)	308
8853	Tigrinya	wine, vine	wäyni		(TED 1780)	308
8855	Amharic	grape, grapevine (Vitis vinifera)	wäyn		(AED 1560)	308
	PC	to hunt with a snare	*yḳš		(Kogan 2015: 314)	309
1689	Ugaritic	fowler, birdcatcher	yḳš		(DUL 976)	309
1692	Hebrew	snare	mōḳēš		(HALOT 561)	309
1693	Hebrew	to become ensnared	nḳš		(HALOT 723)	309
1690	Hebrew	to catch a bird with a snare	yḳš		(HALOT 432)	309
1691	Hebrew	fowler	yāḳōš		(HALOT 430)	309
	PC	witness	*yapiḥ-/*yapīḥ-		(Kogan 2015: 315)	310
1696	Ugaritic	witness	ypḥ		(DUL 974)	310
1697	Hebrew	witness	yāpēaḥ		(HALOT 424)	310
	PC	to be afraid	*yrˀ		(Kogan 2015: 315)	311
1701	Ugaritic	to be afraid	yrˀ		(DUL 977)	311
1702	Hebrew	to fear	yrˀ		(HALOT 433)	311
1679	Biblical Aramaic	to be afraid	yrˀ		(HALOT 1671, Greenfield 1958: 226‒228)	311
	PC	to pour; to cast	*yṣḳ		(Kogan 2015: 315)	312
1705	Ugaritic	to pour out; to smelt, cast	yṣḳ		(DUL 987)	312
1706	Phoenician	statue	yṣḳ		(Tomback 1978:128, cf. DNWSI 466)	312
1707	Hebrew	to pour out; to cast	yṣḳ		(HALOT 428)	312
	PC	to wear out, grow old	*yṯn		(Ginsberg 1970:103, Kogan 2015: 316)	313
1709	Ugaritic	to be old, become old, wear out	yṯn		(DUL 996)	313
1710	Ugaritic	old, rancid	yṯn		(DUL 996)	313
1711	Hebrew	to grow old	yšn		(HALOT 448)	313
1712	Hebrew	old	yāšān		(HALOT 448)	313
	PS	to snore	*nḫr		(Kogan 2015: 332)	314
1879	Akkadian	whale	nāḫiru		(CAD N₁ 137, AHw. 714)	314
1878	Ugaritic	a marine animal	ˀanḫr		(DUL 79, Watson 2007:77)	314
	PS	to lie down, to rest (mostly of animals)	*rbṣ̂		(HALOT 1181, Kogan 2015: 342)	315
27422	Akkadian	to lie down; to be at peace; to lurk	rabāṣu		(CAD R 10; AHw. 993)	315
27421	Ugaritic	to rest, lie down	rbṣ		(DUL 720)	315
27416	Hebrew	to lie down, rest (of animals) (mostly of animals); to lurk	rbṣ		(HALOT  1181; BDB 918)	315
27420	Biblical Aramaic	to lie in position, to recline; to copulate	rbˁ		(HALOT  1180)	315
27419	Jewish Palestinian Aramaic	to lie down, collapse	rbˁ		(DJPA 514)	315
27418	Jewish Babylonian Aramaic	to lie down	rbˁ		(DJBA 1058)	315
27410	Arabic	to lie down (animals)	rbḍ		(Lane 1011)	315
27415	Sabaic	grazinground	mrbṣ̂		(SD 114)	315
27413	Mehri	to lie down, to couch (animals)	rəbūẑ		(ML 314)	315
27412	Jibbali	to couch, to lie down (animals)	rɔ̄ẓ̂			315
27414	Harsusi	to lie down (animals)	rebōẑ		(HL 102)	315
	PArm	house	*bay-		(Kogan 2015: 403)	316
2013	Old Aramaic	house	by		(DNWSI 156‒157)	316
2014	Jewish Palestinian Aramaic	house	byy		(DJPA 92)	316
2015	Syriac	house	bay		(LSyr. 69, SL 144)	316
15604	Turoyo	Haus, Familie (house, family)	be		(RW 63)	316
15603	Turoyo	Haus (house)	bayto		(RW 48)	316
2016	Jilu	house	biya		(Fox 1997:127)	316
	PArm	to go	*hwk		(Kogan 2015:389)	317
2017	Old Aramaic	to go	hwk		(DNWSI 280)	317
2018	Official Aramaic	to go	hwk		(DNWSI 281)	317
2019	Biblical Aramaic	to go	hwk		(HALOT 1859)	317
2020	Jewish Palestinian Aramaic	to go	hwk		(DJPA 165b)	317
2021	Jewish Babylonian Aramaic	to go	hwk		(DJBA 373)	317
	PArm	chair, throne	*kursiˀ-		(Beyer 1984: 610; Kogan 2015: 390)	318
2022	Old Aramaic	throne	krsˀ		(DNWSI 536)	318
2026	Biblical Aramaic	seat, throne	korsēˀ		(HALOT 1902)	318
2023	Jewish Palestinian Aramaic	chair, throne	kwrsy		(DJPA 254)	318
2024	Syriac	chair, throne	kursyā		(LSyr. 348, SL 614)	318
2025	Maalula	Stuhl, Thron	korsa		(GNDM 50)	318
2029	Arabic	throne, chair	kursiyy-		(Lane 2605)	318
	PArm	vessel	*maˀn-		(Bauer/ Leander 1927: 194; Beyer 1984: 620; Kogan 2015: 390)	319
2030	Old Aramaic	vessel	mˀn		(DNWSI 588)	319
2034	Biblical Aramaic	receptacle, vessel	mā(ˀ)n		(HALOT 1910)	319
2031	Jewish Palestinian Aramaic	utensil, vessel	mā(ˀ)n		(DJPA 288)	319
2032	Syriac	garment; tool, instrument, utensil	mā(ˀ)nā		(LSyr. 373, SL 702)	319
11553	Mandaic	vessel	mana		(MD 246)	319
2033	Barwar	vessel, plate	mana		(Khan 2008:1326)	319
	PS	to be silent (?)	*šḳṭ		(Kogan 2015:391)	320
2070	Hebrew	to be at rest	šḳṭ		(HALOT 1641)	320
2071	Syriac	rest	škāṭā		(LSyr. 798, SL 1560)	320
2072	Arabic	to fall	sqṭ		(Lane 1379)	320
2073	Mehri	to be lost	həḳáwṭ		(ML 155)	320
2074	Jibbali	to be lost, to drop off	šɔ́ḳɔ́ṭ		(JL 261)	320
	PS	to be silent (?)	*škt		(Kogan 2015:391)	321
2076	Akkadian	to be silent	sakātu		(CAD S 74, AHw. 1011)	321
2077	Hebrew	to be quiet	skt		(HALOT 756)	321
2078	Syriac	to lie at rest, to keep quiet	škt		(LSyr. 777, SL 1559)	321
2079	Arabic	to be silent	skt		(Lane 1389)	321
2080	Qatabanian	ceasing, falling into abeyance	s₁kt		(LIQ 160)	321
2081	Geez	to encamp, to lodge, to rest	sakata		(CDG 497)	321
2082	Tigre	to fall, to tumble; to be absent, to be lost	šäktä		(WTS 223)	321
	PArm	to be silent	*štḳ		(Kogan 2015:391)	322
2083	Old Aramaic	to be silent	štḳ		(DNWSI 1200)	322
2084	Jewish Palestinian Aramaic	to be silent	štḳ		(DJPA 569)	322
2085	Syriac	to be silent	štḳ		(LSyr. 812, SL 1616)	322
2086	Qaraqosh	to be silent	štḳ		(Khan 2002: 721)	322
	PArm	man	*ˀVnāš-		(Kogan 2015:392)	323
2087	Old Aramaic	man	ˀnš		(DNWSI 84)	323
2088	Jewish Palestinian Aramaic	person, one	ˀänāš		(DJPA 66)	323
16777	Jewish Babylonian Aramaic	man	ˀināšā		(DJBA 120)	323
16776	Syriac	man, human beings	nāšā		(LSyr. 31, SL 65)	323
16779	Mandaic	human being	(a)naša		(MD 24)	323
2090	Mlaḥso	Mann, Mensch (man)	nošo		(Jastrow 1994:185)	323
15694	Turoyo	Leute (people)	noše		(RW 369)	323
2096	Arabic	a numerous company of men, many men	(ˀu)nās-		(Lane 114)	323
	PS	road	*ˀurḫ-		(Kogan 2015:392)	324
2102	Akkadian	road	urḫu		(CAD U–W 218, AHw. 1429)	324
2103	Hebrew	way, path	ˀōraḥ		(HALOT 86)	324
2289	Samalian	road	ˀrḥ		(DNWSI 106)	324
2097	Old Aramaic	road, way	ˀrḥ		(DNWSI 106)	324
2099	Biblical Aramaic	way, road	ˀŏraḥ		(HALOT 1824)	324
2098	Jewish Palestinian Aramaic	way, path, road	ˀorḥā		(DJPA 42)	324
2100	Syriac	road	ˀurḥā		(LSyr. 47, SL 21)	324
2101	Qaraqosh	way, road	ˀurxa		(Khan 2002: 727)	324
2104	Sabaic	affair, matter, undertaking	ˀrḫ		(SD 7)	324
2106	Minaean	affaire, chose (affair, thing)	ˀrḫ		(LM 7)	324
2105	Qatabanian	orders, instructions; affair, matter	ˀrḫ		(LIQ 15)	324
3129	Soqotri	1. to come, to reach; 2. to be able	éraḥ		(LS 74; CSOL I 476; CSOL II 392–393; Naumkin et al. 2015a:58)	324
	PS	footstep, trace	*ˀaṯar-		(Kogan 2015:393)	325
2108	Akkadian	place, site, location	ašru		(CAD A₂ 456, AHw. 82)	325
2117	Phoenician	place	ˀšr		(DNWSI 125)	325
21130	Hebrew	who, that, which (relative particle); that, so that	ˀăšär		(HALOT 98)	325
2425	Deir Alla	instead	b-ˀšr		(DNWSI 125)	325
