ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
1071	ps	father	*ˀab-	ʔab-	ʔ a b		489	ʔ a - b -
1075	syriac	father	ˀabbā	ʔabbaː	ʔ a b b aː		489	ʔ a b b aː
1073	ugaritic	father	ˀab	ʔab	ʔ a b		489	ʔ a - b -
1366	ps	father-in-law	*ḥam-	ħam-	ħ a m		569	ħ a m -
1367	akkadian	fatherinlaw	emu	emu	e m u		569	- e m u
1370	arabic	fatherinlaw	ḥam-	ħam-	ħ a m		569	ħ a m -
1371	geez	fatherinlaw	ḥam	ħam	ħ a m		569	ħ a m -
1368	hebrew	fatherinlaw	ḥām	ħaːm	ħ aː m		569	ħ aː m -
1369	syriac	fatherinlaw	ḥmā	ħmaː	ħ m aː		569	ħ - m aː
3347	hebrew	fatness	däšän	dæʃæn	d æ ʃ æ n		1644	- - d æ ʃ æ n
1152	ugaritic	fattened (animal)	mrˀu	mrʔu	m r ʔ u		502	m - r - ʔ u
1153	hebrew	fattened ox	mərī(ˀ)	məriː	m ə r iː		502	m ə r iː - -
796	akkadian	fattened sheep	takbāru	takbaːru	t a k b aː r u		354	t a k - - b aː r u
3642	ps	fatty tissue around intestins and stomach	*ḫim/nṣ-	xim	x i m		1773	x i m
3643	akkadian	fatty tissue around the intestines	ḫim/nṣu	xim	x i m		1773	x i m
1672	ps	fatty, fleshy tissue	*lVpˀ-	l-pʔ-	l p ʔ		701	l - p - ʔ - -
876	syriac	feather; limb	ˀebrā	ʔebraː	ʔ e b r aː		375	ʔ e b r aː
2327	hebrew	feathers	nōṣā	noːsˤaː	n oː sˤ aː		975	n oː sˤ - - aː -
2372	arabic	feces	farṯ-	farθ-	f a r θ		985	f a r - θ -
1713	ps	female breast	*tVlVˁ-	t-l-ʕ-	t l ʕ		716	t - - l - ʕ
1718	akkadian	female breast	ṣērtu	sˤeːrtu	sˤ eː r t u		717	sˤ eː r - - t u
1717	ps	female breast	*ṣ̂Vrˁ-	ɬˤ-rʕ-	ɬˤ r ʕ		717	ɬˤ - r - ʕ - -
1449	akkadian	female kid	unīḳu	uniːqˤu	u n iː qˤ u		607	- u n iː qˤ u
1450	arabic	female kid	ˁanāq-	ʕanaːq-	ʕ a n aː q		607	ʕ a n aː q -
1448	ps	female kid	*ˁVnVḳ-	ʕ-n-qˤ-	ʕ n qˤ		607	ʕ - n - qˤ -
3341	arabic	female sparrow	naṣṣat-	nasˤsˤat-	n a sˤ sˤ a t		1641	n a sˤ - - sˤ a t
3981	akkadian	female tavern keeper	za-bí-tum /sābītum/	za-bí-tum	z a b í t u m		2007	z a b í t u m
2257	arabic	female that has not yet brought forth in the first period of her pregnancy; one having a scanty flow of milk	ḫarūs-	xaruːs-	x a r uː s		960	x a r uː s -
454	arabic	female, feminine	ˀunṯā	ʔunθaː	ʔ u n θ aː		101	ʔ u n - θ aː - -
2806	arabic	fendre légerement, déchirer légèrement, y causer une déchirure (to crack lightly, tear lightly, cause a tear)	šrm	ʃrm	ʃ r m		1209	ʃ - r - m -
2418	hebrew	festering rash	gārāb	gaːraːb	g aː r aː b		1005	g aː r aː b -
3633	ps	fetal membrane	*ḥi(wa)l-	ħil-	ħ i l		1762	ħ i - - l - -
2058	akkadian	fetlock, lower leg	kursinnu	kursinnu	k u r s i n n u		845	k u r s i n n u
579	geez	fidere, confidere (to trust, believe, confide)	tawakkala	tawakkala	t a w a k k a l a		168	t a w a k k a l a
1784	arabic	fiel, bile (gall, bile)	mirrat-	mirrat-	m i r r a t		741	m i r - r a t -
1890	akkadian	field	eḳlu	eqˤlu	e qˤ l u		781	- e qˤ l u
1892	arabic	field	ḥaql-	ħaql-	ħ a q l		781	ħ a q l -
1889	ps	field	*ḥaḳl-	ħaqˤl-	ħ a qˤ l		781	ħ a qˤ l -
1891	syriac	field	ḥaḳlā	ħaqˤlaː	ħ a qˤ l aː		781	ħ a qˤ l aː
1050	akkadian	fig tree, fig	tittu	tittu	t i t t u		480	t i t - t u
1053	arabic	fig, fig tree	tīn-	tiːn-	t iː n		480	t iː - - n -
1051	hebrew	fig, fig tree	təˀēnā	təʔeːnaː	t ə ʔ eː n aː		480	t ə ʔ eː n aː
1049	ps	fig, fig tree	*tiˀin(-at)-	tiʔin-	t i ʔ i n		480	t i ʔ i n -
1052	syriac	fig, fig tree	tettā	tettaː	t e t t aː		480	t e t - t aː
605	akkadian	figure, shape	gattu	gattu	g a t t u		199	g a t t u - - -
4117	ps	film, chaff	*γVp-	ɣ-p-	ɣ p		2092	ɣ - p -
4053	ugaritic	fine, thin	rḳ	rqˤ	r qˤ		2045	- - r - - - qˤ -
2047	akkadian	finger	ubānu	ubaːnu	u b aː n u		837	- u b - - aː n u
380	geez	fire	ˀəsāt	ʔəsaːt	ʔ ə s aː t		85	ʔ ə s aː t -
379	hebrew	fire	ˀēš	ʔeːʃ	ʔ eː ʃ		85	ʔ eː ʃ - - -
376	ps	fire	*ˀiš(-āt)-	ʔiʃ-	ʔ i ʃ		85	ʔ i ʃ - - -
378	ugaritic	fire	ˀišt	ʔiʃt	ʔ i ʃ t		85	ʔ i ʃ - t -
386	arabic	fire	nār-	naːr-	n aː r		86	n aː - - r -
1299	arabic	fire	lahab-	lahab-	l a h a b		550	l a h a b -
1300	geez	fire	lāhb	laːhb	l aː h b		550	l aː h - b -
1298	hebrew	fire	lahab, lähābā	lahab	l a h a b		550	l a h a b -
1296	ps	fire	*lahb-	lahb-	l a h b		550	l a h - b -
1304	geez	fire	nabal	nabal	n a b a l		551	n a b a l - - -
1301	ps	fire	*nabal-	nabal-	n a b a l		551	n a b a l - - -
385	syriac	fire, conflagration	nūrā	nuːraː	n uː r aː		86	n uː - - r aː
377	akkadian	fire; abscess, inflammation	išātu	iʃaːtu	i ʃ aː t u		85	- i ʃ aː t u
2460	syriac	firm; solid; mute	ṭmīmā	tˤmiːmaː	tˤ m iː m aː		1018	- - tˤ - - m iː m aː
3730	syriac	first, earliest (generally said of fruit)	bakkārā	bakkaːraː	b a k k aː r aː		1832	b a k k aː r aː -
1156	akkadian	firstborn	bukru	bukru	b u k r u		503	b u k - r u
1160	arabic	firstborn	bikr-	bikr-	b i k r		503	b i k - r -
1161	geez	firstborn	bakʷr	bakʷr	b a kʷ r		503	b a kʷ - r -
1158	hebrew	firstborn	bəkōr	bəkoːr	b ə k oː r		503	b ə k oː r -
1155	ps	firstborn	*bVkVr-	b-k-r-	b k r		503	b - k - r -
1159	syriac	firstborn	bukrā	bukraː	b u k r aː		503	b u k - r aː
1157	ugaritic	firstborn	bkr	bkr	b k r		503	b - k - r -
2904	hebrew	firstborn	päṭär	pætˤær	p æ tˤ æ r		1330	p æ tˤ æ r -
3728	hebrew	firstfruits	bikkūrīm	bikkuːriːm	b i k k uː r iː m		1832	b i k k uː r iː m
2094	akkadian	five	ḫamiš	xamiʃ	x a m i ʃ		855	x a - m i ʃ - -
2098	arabic	five	ḫams	xams	x a m s		855	x a - m - s - -
2099	geez	five	ḫams	xams	x a m s		855	x a - m - s - -
2100	geez	five	ḫamməstu	xamməstu	x a m m ə s t u		855	x a m m ə s t u
2096	hebrew	five	ḥāmeš	ħaːmeʃ	ħ aː m e ʃ		855	ħ aː - m e ʃ - -
2093	ps	five	*ḫam(i)š-	xamʃ-	x a m ʃ		855	x a - m - ʃ - -
2097	syriac	five	ḥammeš	ħammeʃ	ħ a m m e ʃ		855	ħ a m m e ʃ - -
2095	ugaritic	five	ḫmš	xmʃ	x m ʃ		855	x - - m - ʃ - -
1302	akkadian	flame	nablu	nablu	n a b l u		551	n a b - l - u -
1303	ugaritic	flame	nblˀat	nblʔat	n b l ʔ a t		551	n - b - l ʔ a t
214	syriac	flank, thigh; innermost part; family, race	ˁaṭmā	ʕatˤmaː	ʕ a tˤ m aː		44	ʕ a tˤ - m - aː
3767	arabic	flanks, from the hips to the lower abdomen	qurb-	qurb-	q u r b		1852	q u r - b -
2800	syriac	flat nosed	srāmā	sraːmaː	s r aː m aː		1208	- - s r aː m - - aː
1612	akkadian	flea	peršaˀu, perˀāšu	perʃaʔu	p e r ʃ a ʔ u		669	p e r ʃ a ʔ - u
1615	arabic	flea	burγūṯ-	burɣuːθ-	b u r ɣ uː θ		669	b u r ɣ uː θ - -
1613	hebrew	flea	parˁōš	parʕoːʃ	p a r ʕ oː ʃ		669	p a r ʕ oː ʃ - -
1611	ps	flea	*pVrγVṯ-	p-rɣ-θ-	p r ɣ θ		669	p - r ɣ - θ - -
1614	syriac	flea	purtaˁnā	purtaʕnaː	p u r t a ʕ n aː		669	p u r t a ʕ n aː
3441	geez	flea	gugā	gugaː	g u g aː		1688	g u - - g aː -
919	akkadian	fleece; lock of hair, wad or tuft of wool	itḳu	itqˤu	i t qˤ u		392	- i t qˤ u - -
1649	akkadian	flesh	šīru	ʃiːru	ʃ iː r u		691	ʃ - - iː r u
1648	ps	flesh	*šiˀr-	ʃiʔr-	ʃ i ʔ r		691	ʃ i ʔ - r -
1650	ugaritic	flesh	šˀir	ʃʔir	ʃ ʔ i r		691	ʃ - ʔ i r -
1215	arabic	flint	ḏ̣irr-	ðˤirr-	ðˤ i r r		520	ðˤ i r r - - -
1213	hebrew	flint	ṣōr	sˤoːr	sˤ oː r		520	sˤ oː - r - - -
1211	ps	flint	*ṯ̣Vrr-	θˤ-rr-	θˤ r r		520	θˤ - r r - - -
1214	syriac	flint	ṭarrānā	tˤarraːnaː	tˤ a r r aː n aː		520	tˤ a r r aː n aː
1212	akkadian	flint, obsidian	ṣurru	sˤurru	sˤ u r r u		520	sˤ u r r - - u
332	akkadian	floating rib or cartilage at the tip of the rib	nayabtu	najabtu	n a j a b t u		66	n a j a b t u
2698	arabic	flock of sheep or goats	ṯallat-, ṯilal-, ṯilāl-	θallat-	θ a l l a t		1088	θ a l l a t
1421	syriac	flock; sheep; herd	ˁānā	ʕaːnaː	ʕ aː n aː		596	ʕ aː - - n aː
1420	hebrew	flocks (sheep and goats)	ṣō(ˀ)n	sˤoːn	sˤ oː n		596	sˤ oː - - n -
791	hebrew	flood, the Deluge	mabbūl	mabbuːl	m a b b uː l		353	m a b b uː l -
1203	hebrew	floor; bottom of the sea	ḳarḳaˁ	qˤarqˤaʕ	qˤ a r qˤ a ʕ		514	qˤ a r qˤ a ʕ -
2619	geez	flour	ṭəḥn	tˤəħn	tˤ ə ħ n		1064	tˤ ə ħ n -
2632	akkadian	flour	ḳēmu	qˤeːmu	qˤ eː m u		1067	qˤ eː m u - -
2634	hebrew	flour	ḳämaḥ	qˤæmaħ	qˤ æ m a ħ		1067	qˤ æ m a ħ -
2631	ps	flour	*ḳamḥ-	qˤamħ-	qˤ a m ħ		1067	qˤ a m - ħ -
2635	syriac	flour	ḳamḥā	qˤamħaː	qˤ a m ħ aː		1067	qˤ a m - ħ aː
2633	ugaritic	flour	ḳmḥ	qˤmħ	qˤ m ħ		1067	qˤ - m - ħ -
2408	syriac	flute	ˀabbūbā	ʔabbuːbaː	ʔ a b b uː b aː		1003	ʔ a b b - - uː - b - - - aː - -
1602	akkadian	fly	zubbu	zubbu	z u b b u		666	z u b b - - u
1605	arabic	fly	ḏubāb-	ðubaːb-	ð u b aː b		666	ð u - b aː b -
1606	geez	fly	zənb	zənb	z ə n b		666	z ə n b - - -
1603	hebrew	fly	zəbūb	zəbuːb	z ə b uː b		666	z ə - b uː b -
1601	ps	fly	*ḏVb(V)b-	ð-bb-	ð b b		666	ð - b b - - -
1604	syriac	fly	dabbābā	dabbaːbaː	d a b b aː b aː		666	d a b b aː b aː
3414	geez	fly	səhiṭ, səḥiṭ	səhitˤ	s ə h i tˤ		1676	s ə h i tˤ -
3291	arabic	flying ant species	mūq	muːq	m uː q		1623	m uː - q - - -
1465	akkadian	foal	mūru	muːru	m uː r u		614	m uː - r u
1464	ps	foal	*muhr-	muhr-	m u h r		614	m u h r -
3343	arabic	foal	filw-	filw-	f i l w		1642	f i l w
2353	syriac	foam	ruˁtā	ruʕtaː	r u ʕ t aː		981	r u ʕ - - t aː
2350	ps	foam; saliva; excretion	*ruγw-at-	ruɣw-at-	r u ɣ w a t		981	r u ɣ w a t -
3345	arabic	foetus (de chat, de lièvre, de hérisson, de gerboise) (fetus (cat, hare, hedgehog, jerkin)	darṣ-, dirṣ-	darsˤ-	d a r sˤ		1643	d a r sˤ
1818	geez	foetus, embryo	sayl	sajl	s a j l		753	s a j l - - - -
2381	hebrew	foliage piled up for forming manure, deposits	zäbäl	zæbæl	z æ b æ l		987	z æ b æ l -
2212	arabic	folie aiguë, fureur (acute madness, fury)	ḏibb-	ðibb-	ð i b b		940	ð i b - b -
1462	akkadian	food	tiˀīum	tiʔiːum	t i ʔ iː u m		611	t i ʔ iː - u m
77	geez	food, bread, corn	ˀəkl	ʔəkl	ʔ ə k l		17	ʔ ə k - l -
74	ps	food, bread, grain	*ˀukl-/*ˀikl-	ʔukl-	ʔ u k l		17	ʔ u k - l -
1463	akkadian	food, sustenance	tiˀûtu	tiʔûtu	t i ʔ û t u		611	t i ʔ û t u -
2235	hebrew	foolishness, blindness	hōlēlūt	hoːleːluːt	h oː l eː l uː t		948	- - - h oː - l eː l uː t
590	hebrew	foot	paˁam	paʕam	p a ʕ a m		179	p a ʕ a m -
589	ugaritic	foot	pˁn	pʕn	p ʕ n		179	p - ʕ - n -
3005	akkadian	foot	šēpu	ʃeːpu	ʃ eː p u		1482	ʃ eː - p u -
3004	ps	foot, sole of foot	*ŝayp	ɬajp	ɬ a j p		1482	ɬ a j p - -
706	ps	footstep, trace	*ˀaṯar-	ʔaθar-	ʔ a θ a r		325	ʔ a θ a r -
2990	akkadian	for, to	iš	iʃ	i ʃ		1430	- i ʃ - -
1982	arabic	fore part of the nose	nuḫrat-	nuxrat-	n u x r a t		820	n u x - r a t - -
3648	ps	forearm, cubit	*kVm(V)d-	k-md-	k m d		1779	k - - m - - d - -
103	hebrew	forearm, hand; power, violence, possession	yād	jaːd	j aː d		23	j aː d -
903	akkadian	forearm; cubit	ammatu	ammatu	a m m a t u		386	- a m m a t u
2867	akkadian	forehead, front	pūtu	puːtu	p uː t u		1319	- - p uː - - t u
2328	arabic	forelock	nāṣiyat-	naːsˤijat-	n aː sˤ i j a t		975	n aː sˤ i j a t
2019	arabic	forelock, hair on the forehead (of a lion)	γifrāt-	ɣifraːt-	ɣ i f r aː t		832	ɣ i - f - - r aː t -
1799	akkadian	foreskin	urullu	urullu	u r u l l u		751	- u r u l l u - -
1802	arabic	foreskin	γurlat-	ɣurlat-	ɣ u r l a t		751	ɣ u r - - l a t -
1800	hebrew	foreskin	ˁorlā	ʕorlaː	ʕ o r l aː		751	ʕ o r - - l aː - -
1798	ps	foreskin	*γurl(-at)-	ɣurl-	ɣ u r l		751	ɣ u r - - l - - -
1801	syriac	foreskin	ˁurlūtā	ʕurluːtaː	ʕ u r l uː t aː		751	ʕ u r - - l uː t aː
3375	syriac	foreskin	gəlaˁtā	gəlaʕtaː	g ə l a ʕ t aː		1652	g ə l a ʕ t aː
881	akkadian	forest, wood	ḳīštu	qˤiːʃtu	qˤ iː ʃ t u		378	qˤ iː - ʃ t u
880	ps	forest, wood	*ḳayŝ-	qˤajɬ-	qˤ a j ɬ		378	qˤ a j - ɬ -
1187	arabic	foster father	dād-	daːd-	d aː d		509	d aː d -
2087	akkadian	four	erbe	erbe	e r b e		854	- e r b e -
2091	arabic	four	ˀarbaˁ-	ʔarbaʕ-	ʔ a r b a ʕ		854	ʔ a r b a ʕ
2092	geez	four	ˀarbāˁ	ʔarbaːʕ	ʔ a r b aː ʕ		854	ʔ a r b aː ʕ
2089	hebrew	four	ˀarbaˁ	ʔarbaʕ	ʔ a r b a ʕ		854	ʔ a r b a ʕ
2086	ps	four	*ˀarbaˁ-	ʔarbaʕ-	ʔ a r b a ʕ		854	ʔ a r b a ʕ
2090	syriac	four	ˀarbaˁ	ʔarbaʕ	ʔ a r b a ʕ		854	ʔ a r b a ʕ
2088	ugaritic	four	ˀarbˁ	ʔarbʕ	ʔ a r b ʕ		854	ʔ a r b - ʕ
1488	akkadian	fox	šēlebu	ʃeːlebu	ʃ eː l e b u		621	ʃ eː - - l e b u
1491	arabic	fox	ṯuˁāl-, ṯaˁlab-	θuʕaːl-	θ u ʕ aː l		621	θ u ʕ aː l - - -
1487	ps	fox	*ṯVˁVl-, *ṯaˁlab-	θ-ʕ-l-	θ ʕ l		621	θ - ʕ - l - - -
1490	syriac	fox	taˁlā	taʕlaː	t a ʕ l aː		621	t a ʕ - l - - aː
1489	hebrew	fox; jackal	šūˁāl	ʃuːʕaːl	ʃ uː ʕ aː l		621	ʃ uː ʕ aː l - - -
2161	hebrew	friend	rēaˁ	reːaʕ	r eː a ʕ		891	- - r eː a ʕ - - - - -
2160	ugaritic	friend	rˁ	rʕ	r ʕ		891	- - r - - ʕ - - - - -
2159	akkadian	friend, companion	ruˀu	ruʔu	r u ʔ u		891	- - r u - ʔ u - - - -
3660	geez	frog	ḳāḳer	qˤaːqˤer	qˤ aː qˤ e r		1787	- - qˤ aː qˤ e r -
3657	ps	frog	*ḳVr(V)r-	qˤ-rr-	qˤ r r		1787	- - qˤ - r - r -
3661	ps	frog	*ḳaˁḳaˁ-	qˤaʕqˤaʕ-	qˤ a ʕ qˤ a ʕ		1788	qˤ a ʕ qˤ a ʕ
4134	akkadian	frond, leaf, foliage	aru	aru	a r u		2096	- a r u
720	akkadian	front	ḳudmu	qˤudmu	qˤ u d m u		331	qˤ u - d - m u
1862	ps	front	*pVˀ-at-	p-ʔ-at-	p ʔ a t		772	p ʔ a t
2354	arabic	froth of milk	raγwat-, ruγwat-	raɣwat-	r a ɣ w a t		981	r a ɣ w a t -
1065	akkadian	fruit	inbu	inbu	i n b u		485	- i n - b u
1064	ps	fruit	*ˁinab-	ʕinab-	ʕ i n a b		485	ʕ i n a b -
2637	geez	fruit, yield	ḳamḥ	qˤamħ	qˤ a m ħ		1067	qˤ a m - ħ -
92	geez	full	məluˀ	məluʔ	m ə l u ʔ		20	m ə l u ʔ -
89	hebrew	full	mālē(ˀ)	maːleː	m aː l eː		20	m aː l eː - -
86	ps	full	*mlˀ	mlʔ	m l ʔ		20	m - l - ʔ -
90	syriac	full	mle	mle	m l e		20	m - l - - e
88	ugaritic	full	mlˀ	mlʔ	m l ʔ		20	m - l - ʔ -
87	akkadian	full, covered, complete	malû	malû	m a l û		20	m a l û - -
1684	arabic	fur, skin	farw-	farw-	f a r w		705	f a r w -
1782	syriac	gall	mrārāta	mraːraːta	m r aː r aː t a		741	m - r aː r aː t a
1783	syriac	gall, bile	mertā	mertaː	m e r t aː		741	m e r - - - t aː
1780	akkadian	gall, gall bladder	martu	martu	m a r t u		741	m a r - - - t u
1779	ps	gall, gall bladder	*mVr(V)r-at-	m-rr-at-	m r r a t		741	m - r - r a t -
1781	hebrew	gallbladder	mərōrā, mərērā	məroːraː	m ə r oː r aː		741	m ə r oː r aː - -
1012	syriac	gardener	buḳḳālā	buqˤqˤaːlaː	b u qˤ qˤ aː l aː		434	b u qˤ qˤ aː l aː
1027	akkadian	garlic	šūmū	ʃuːmuː	ʃ uː m uː		475	ʃ uː m uː
1030	arabic	garlic	ṯūm-	θuːm-	θ uː m		475	θ uː m -
1031	geez	garlic	som, somat	som	s o m		475	s o m -
1028	hebrew	garlic	šūm	ʃuːm	ʃ uː m		475	ʃ uː m -
1026	ps	garlic	*ṯūm-	θuːm-	θ uː m		475	θ uː m -
1029	syriac	garlic	tūmā	tuːmaː	t uː m aː		475	t uː m aː
891	akkadian	gazelle	arwû	arwû	a r w û		382	- a r w û - - - -
1508	akkadian	gazelle	ṣabītu	sˤabiːtu	sˤ a b iː t u		624	sˤ a b iː t u
1512	arabic	gazelle	ḏ̣aby-	ðˤabj-	ðˤ a b j		624	ðˤ a b - j -
1510	hebrew	gazelle	ṣəbī	sˤəbiː	sˤ ə b iː		624	sˤ ə b - - iː
1507	ps	gazelle	*ṯ̣aby(-at)-	θˤabj-	θˤ a b j		624	θˤ a b - j -
1509	ugaritic	gazelle	ṯ̣by	θˤbj	θˤ b j		624	θˤ - b - j -
1520	akkadian	gazelle	ḫuzālu	xuzaːlu	x u z aː l u		628	x u z aː - l u
1522	arabic	gazelle	γazāl-	ɣazaːl-	ɣ a z aː l		628	ɣ a z aː - l -
1519	ps	gazelle	*γVzāl-	ɣ-zaːl-	ɣ z aː l		628	ɣ - z aː - l -
3526	ps	gazelle	*zVmr-	z-mr-	z m r		1724	z - m - r
1511	syriac	gazelle, deer	ṭabyā	tˤabjaː	tˤ a b j aː		624	tˤ a b - j aː
1521	syriac	gazelle; fawn	ˁūzaylā	ʕuːzajlaː	ʕ uː z a j l aː		628	ʕ uː z a j l aː
1579	akkadian	gecko	iṣṣû	isˤsˤû	i sˤ sˤ û		657	i sˤ - sˤ û - - -
1580	arabic	gecko	ˁiḏ̣āyat-, ˁaḏ̣āˀat-	ʕiðˤaːjat-	ʕ i ðˤ aː j a t		657	- ʕ i ðˤ aː j a t
1578	ps	gecko	*ˁVṯ̣āy-	ʕ-θˤaːj-	ʕ θˤ aː j		657	- ʕ - θˤ aː j - -
1581	ps	gecko	*pVṣγ-	p-sˤɣ-	p sˤ ɣ		658	p sˤ ɣ
3437	hebrew	gecko	ŝəmāmīt	ɬəmaːmiːt	ɬ ə m aː m iː t		1687	ɬ ə m aː m iː t -
4022	akkadian	generation	dāru	daːru	d aː r u		2024	d aː - r u
3831	ps	genitals, testicles	*ḳ(ʷ)Vlḥ-	qˤ-lħ-	qˤ l ħ		1882	qˤ - l ħ -
4168	geez	give aid, help, come to rescue	radˀa	radʔa	r a d ʔ a		2134	r a d ʔ a
3609	arabic	gizzard (of some birds); which has a big belly above the navel	ḥawṣal-	ħawsˤal-	ħ a w sˤ a l		1752	ħ a w - sˤ a l - -
1748	arabic	glans penis	kawsalat-	kawsalat-	k a w s a l a t		729	k a w s a l a t
534	hebrew	gloom	ṣalmāwät	sˤalmaːwæt	sˤ a l m aː w æ t		145	sˤ a - l - m aː w æ t
1674	hebrew	glutinous substance, pus	liplūp	lipluːp	l i p l uː p		701	l i p - l uː p
1608	akkadian	gnat	baḳḳu	baqˤqˤu	b a qˤ qˤ u		667	b a qˤ qˤ u
1610	arabic	gnat	baqq-	baqq-	b a q q		667	b a q q -
1607	ps	gnat	*baḳḳ-	baqˤqˤ-	b a qˤ qˤ		667	b a qˤ qˤ -
1609	syriac	gnat	bāḳā	baːqˤaː	b aː qˤ aː		667	b aː - qˤ aː
1619	hebrew	gnats	kinnām	kinnaːm	k i n n aː m		672	k i n n aː m
3225	geez	go before, come before, precede, begin, have priority, be first, be ahead of, surpass	ḳadama	qˤadama	qˤ a d a m a		1601	qˤ a d a m a
3182	hebrew	go up before, stand up; to stand; to be motionless	ˁmd	ʕmd	ʕ m d		1590	ʕ - m - d -
1180	hebrew	goat	ˁēz	ʕeːz	ʕ eː z		508	ʕ eː - z -
1177	ps	goat	*ˁVnz-	ʕ-nz-	ʕ n z		508	ʕ - n z -
1181	syriac	goat	ˁezzā	ʕezzaː	ʕ e z z aː		508	ʕ e z z aː
2750	akkadian	god	ilu	ilu	i l u		1116	- i l u
2751	hebrew	god	ˀēl	ʔeːl	ʔ eː l		1116	ʔ eː l -
2749	ps	god	*ˀil-	ʔil-	ʔ i l		1116	ʔ i l -
397	geez	gold	warḳ	warqˤ	w a r qˤ		87	- - w a r - - - - qˤ -
3137	akkadian	gold	ḫurāṣu	xuraːsˤu	x u r aː sˤ u		1571	x u r aː sˤ u
3139	hebrew	gold	ḥārūṣ	ħaːruːsˤ	ħ aː r uː sˤ		1571	ħ aː r uː sˤ -
3136	ps	gold	*ḫarūṣ-/*ḫurāṣ-	xaruːsˤ-	x a r uː sˤ		1571	x a r uː sˤ -
3138	ugaritic	gold	ḫrṣ	xrsˤ	x r sˤ		1571	x - r - sˤ -
475	ugaritic	good	ṭb	tˤb	tˤ b		116	tˤ - - - - b -
474	akkadian	good, sweet, fresh, aromatic, benevolent	ṭābu	tˤaːbu	tˤ aː b u		116	tˤ aː - - - b u
476	hebrew	good; merry; pleasant; in order, usable	ṭōb	tˤoːb	tˤ oː b		116	tˤ oː - - - b -
477	syriac	good; valuable, precious; cost, worth	ṭāb	tˤaːb	tˤ aː b		116	tˤ aː - - - b -
1103	arabic	goose	ˀiwazz-	ʔiwazz-	ʔ i w a z z		493	ʔ i w a z z - -
1104	geez	goose	zǝy	zǝj	z ə j		493	- - - - - z ə j
1099	ps	goose	*ˀa/iw(a)z-, *waz(z)-	ʔa	ʔ a		493	ʔ - - - - - a -
1102	syriac	goose	wazzā, wāzā	wazzaː	w a z z aː		493	- - w a z z aː -
1101	ugaritic	goose	ˀuz	ʔuz	ʔ u z		493	ʔ - - u - z - -
3367	akkadian	goose	kurkû	kurkû	k u r k û		1650	k u r - k û - - -
3366	ps	goose, crane	*kurkiy-	kurkij-	k u r k i j		1650	k u r - k i - j -
3461	arabic	gorge	garǯūma	garguːma	g a r g uː m a		1694	g a r - g uː m a
76	ugaritic	grain, fodder	ˀakl	ʔakl	ʔ a k l		17	ʔ a k - l -
1021	geez	grain, seed	ḫəṭṭat, ḥəṭṭat	xətˤtˤat	x ə tˤ tˤ a t		435	x ə tˤ tˤ a t -
3394	arabic	grande nuée de sauterelles (large swarm of locusts)	dayaǯān-	dajagaːn-	d a j a g aː n		1657	d a j a g aː n
1196	ps	grandfather, ancestor, forefather	*ˁamm-	ʕamm-	ʕ a m m		513	ʕ a m m - -
2861	hebrew	grapes that have fallen in a vineyard	päräṭ	pærætˤ	p æ r æ tˤ		1318	p æ r æ tˤ -
884	akkadian	grass, herb	šammu	ʃammu	ʃ a m m u		379	ʃ a m m u
883	ps	grass, herb	*šamm-	ʃamm-	ʃ a m m		379	ʃ a m m -
887	hebrew	grass, herb	däšäˀ	dæʃæʔ	d æ ʃ æ ʔ		380	d æ ʃ æ ʔ - - -
888	syriac	grass, herb	tadˀā	tadʔaː	t a d ʔ aː		380	t a d - ʔ aː - -
885	ps	grass; herb; spring	*daṯˀ-	daθʔ-	d a θ ʔ		380	d a θ - ʔ - - -
3538	arabic	grasshopper	zīz-	ziːz-	z iː z		1726	z iː z - - -
2451	ugaritic	graues Haar	šbt	ʃbt	ʃ b t		1012	ʃ - - b - t -
388	ps	green	*wrḳ	wrqˤ	w r qˤ		87	- - w - r - - - - qˤ -
391	hebrew	green, greenery	yārōḳ	jaːroːqˤ	j aː r oː qˤ		87	- - j aː r - - - oː qˤ -
393	syriac	green, livid; herbs, vegetables; egg yolk	yurrāḳā	jurraːqˤaː	j u r r aː qˤ aː		87	- - j u r - - r aː qˤ aː
392	hebrew	greenish, palegreen	yəraḳraḳ	jəraqˤraqˤ	j ə r a qˤ r a qˤ		87	- - j ə r a qˤ r a qˤ -
3659	arabic	grenouille (frog)	qirr-, qurr-, qarr-at-, qirr-at-, qurr-at-	qirr-	q i r r		1787	- - q i r - r -
2450	akkadian	grey hair	šībtu	ʃiːbtu	ʃ iː b t u		1012	ʃ iː - b - t u
2455	geez	grey hair	ŝibat	ɬibat	ɬ i b a t		1012	ɬ i - b a t -
2449	ps	grey hair	*ŝayb-at-, ŝīb-at-	ɬajb-at-	ɬ a j b a t		1012	ɬ a j b a t -
3956	hebrew	grieved	ˀāgēm	ʔaːgeːm	ʔ aː g eː m		1996	ʔ aː g eː m -
1750	akkadian	groin	ribītu	ribiːtu	r i b iː t u		730	- - r i b iː - - - t u
886	akkadian	growth, spring; grass	dīšu	diːʃu	d iː ʃ u		380	d iː ʃ u - - - -
3563	arabic	grue	γirnīḳ-, γurnūḳ-, γirnawḳ-, γurnayḳ-	ɣirniːqˤ-	ɣ i r n iː qˤ		1735	ɣ i r n iː qˤ -
