ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
1733	ezha	good fortune, luck	ṭur	tˤur	tˤ u r		107	tˤ u - - - - - r -
1739	gogot	good fortune, luck	ṭur	tˤur	tˤ u r		107	tˤ u - - - - - r -
1736	gyeto	good fortune, luck	ṭūr	tˤuːr	tˤ uː r		107	tˤ uː - - - - - r -
1738	masqan	good fortune, luck	ṭur	tˤur	tˤ u r		107	tˤ u - - - - - r -
1737	muher	good fortune, luck	ṭur	tˤur	tˤ u r		107	tˤ u - - - - - r -
1730	selti	good fortune, luck	ṭūr	tˤuːr	tˤ uː r		107	tˤ uː - - - - - r -
1740	soddo	good fortune, luck	ṭur	tˤur	tˤ u r		107	tˤ u - - - - - r -
1731	wolane	good fortune, luck	ṭur	tˤur	tˤ u r		107	tˤ u - - - - - r -
1824	akkadian	good, sweet, fresh, aromatic, benevolent	ṭābu	tˤaːbu	tˤ aː b u		116	- tˤ aː - - - b u
1827	hebrew	good; merry; pleasant; in order, usable	ṭōb	tˤoːb	tˤ oː b		116	- tˤ oː - - - b -
1829	syriac	good; valuable, precious; cost, worth	ṭāb	tˤaːb	tˤ aː b		116	- tˤ aː - - - b -
4754	amharic	goose	zǝyy (zǝyyi, zǝyye)	zǝjj	z ə j j		493	- - z ə - j j -
4751	arabic	goose	ˀiwazz-	ʔiwazz-	ʔ i w a z z		493	ʔ i w a - z z -
4752	geez	goose	zǝy	zǝj	z ə j		493	- - z ə - - j -
4746	jewishbabylonianaramaic	goose	ˀăwāzzā	ʔăwaːzzaː	ʔ ă w aː z z aː		493	ʔ ă w aː - z z aː
4748	mandaic	goose	awaza	awaza	a w a z a		493	- a w a - - z a
4743	ps	goose	*ˀa/iw(a)z-, *waz(z)-	ʔa	ʔ a		493	- - ʔ a - - - -
4747	syriac	goose	wazzā, wāzā	wazzaː	w a z z aː		493	- - w a - z z aː
4745	ugaritic	goose	ˀuz	ʔuz	ʔ u z		493	- - ʔ u - z - -
14986	akkadian	goose	kurkû	kurkû	k u r k û		1650	k u r - k û - - -
14985	ps	goose, crane	*kurkiy-	kurkij-	k u r k i j		1650	k u r - k i - j -
15245	arabic	gorge	garǯūma	garguːma	g a r g uː m a		1694	g a r - g uː - m a -
2768	jewishpalestinianaramaic	grain	dgn	dgn	d g n		228	d - g - n
2767	oldaramaic	grain	dgn	dgn	d g n		228	d - g - n
2763	pc	grain	*dagan-	dagan-	d a g a n		228	d a g a n
2765	phoenician	grain	dgn	dgn	d g n		228	d - g - n
4408	mehri	grain	ḥəṭāt	ħətˤaːt	ħ ə tˤ aː t		435	ħ ə - tˤ aː t -
16537	syriac	grain of a seed	parṣentā	parsˤentaː	p a r sˤ e n t aː		1873	p a r sˤ e n t aː -
4414	hebrew	grain, cereal	bar	bar	b a r		436	b a - - r - -
288	tigrinya	grain, cereal(s)	ˀəḵli	ʔək̠li	ʔ ə k̠ l i		17	ʔ ə k̠ - l i
283	ugaritic	grain, fodder	ˀakl	ʔakl	ʔ a k l		17	ʔ a k - l -
285	minaean	grain, food	ˀkl	ʔkl	ʔ k l		17	ʔ - k - l -
284	sabaic	grain, food	ˀkl	ʔkl	ʔ k l		17	ʔ - k - l -
289	amharic	grain, food, cereal(s), crop(s)	əhəl	əhəl	ə h ə l		17	- ə h ə l -
4407	geez	grain, seed	ḫəṭṭat, ḥəṭṭat	xətˤtˤat	x ə tˤ tˤ a t		435	x ə tˤ tˤ a t -
2764	ugaritic	grain, wheat	dgn	dgn	d g n		228	d - g - n
2141	ugaritic	grain; bread; food	lḥm	lħm	l ħ m		149	l - ħ - m -
15051	arabic	grande nuée de sauterelles (large swarm of locusts)	dayaǯān-	dajagaːn-	d a j a g aː n		1657	d a - j a g aː n
5044	jibbali	grandfather	ˁom	ʕom	ʕ o m		513	ʕ o - m - - -
5041	mehri	grandfather	ˀōm	ʔoːm	ʔ oː m		513	ʔ oː - m - - -
5032	ps	grandfather, ancestor, forefather	*ˁamm-	ʕamm-	ʕ a m m		513	ʕ a m m - - -
7490	selti	grandfather, grandmother	əbēr	əbeːr	ə b eː r		774	- ə - b eː r -
7491	wolane	grandfather, grandmother	əber	əber	ə b e r		774	- ə - b e r -
5043	jibbali	grandmother	aˁĩt	aʕĩt	a ʕ ĩ t		513	- a - ʕ ĩ t -
5042	mehri	grandmother	ˀāmēt	ʔaːmeːt	ʔ aː m eː t		513	ʔ aː - m eː t -
9377	tigrinya	granire cereali (to form grains)	gʷärrädä	gʷærrædæ	gʷ æ r r æ d æ		967	- gʷ æ r r æ d - æ
13647	arabic	grant	niḥlat-	niħlat-	n i ħ l a t		1415	n i ħ l a t -
13621	pcs	grant, gift	*minḥ-at-	minħ-at-	m i n ħ a t		1411	m i n ħ a t
11572	sabaic	grant, lease, concession, bail	nḥlt	nħlt	n ħ l t		1194	n - ħ - l - t
11080	pcs	grape	*ˁinab-	ʕinab-	ʕ i n a b		1131	ʕ i n a b - -
3261	amharic	grape, grapevine (Vitis vinifera)	wäyn	wæjn	w æ j n		308	w æ j n -
11083	syriac	grape; berry	ˁenbtā	ʕenbtaː	ʕ e n b t aː		1131	ʕ e n - b t aː
3256	arabic	grapes	wayn-	wajn-	w a j n		308	w a j n -
11084	arabic	grapes	ˁinab-	ʕinab-	ʕ i n a b		1131	ʕ i n a b - -
11082	hebrew	grapes	ˁēnāb	ʕeːnaːb	ʕ eː n aː b		1131	ʕ eː n aː b - -
12836	hebrew	grapes that have fallen in a vineyard	päräṭ	pærætˤ	p æ r æ tˤ		1318	p æ - r æ tˤ -
11081	ugaritic	grapes(?)	γnb	ɣnb	ɣ n b		1131	ɣ - n - b - -
3255	pws	grapes, vine, wine	*wayn-	wajn-	w a j n		308	w a j n -
11048	arabic	grapevine, stock of vine	ǯafn-	gafn-	g a f n		1127	g a f - - n -
16530	endegen	grasp, seize, take, hold, take possession of	ēnzä	eːnzæ	eː n z æ		1872	- eː n - z æ
16532	gogot	grasp, seize, take, hold, take possession of	ezä	ezæ	e z æ		1872	- e - - z æ
16531	muher	grasp, seize, take, hold, take possession of	ą̈̄zä	æː̨zæ	æː̨ z æ		1872	- æː̨ - - z æ
16526	selti	grasp, seize, take, hold, take possession of	ēnzä	eːnzæ	eː n z æ		1872	- eː n - z æ
16533	soddo	grasp, seize, take, hold, take possession of	izzä, yizzä	izzæ	i z z æ		1872	- i z - z æ
16527	wolane	grasp, seize, take, hold, take possession of	enzä	enzæ	e n z æ		1872	- e n - z æ
16528	zway	grasp, seize, take, hold, take possession of	īnzä	iːnzæ	iː n z æ		1872	- iː n - z æ
4034	jewishbabylonianaramaic	grass	dth	dth	d t h		380	d - t - h - - -
5657	pcs	grass	*ˁVŝb-	ʕ-ɬb-	ʕ ɬ b		583	ʕ - ɬ - b - -
5659	syriac	grass	ˁesbā	ʕesbaː	ʕ e s b aː		583	ʕ e s - b aː -
4029	akkadian	grass, herb	šammu	ʃammu	ʃ a m m u		379	ʃ a m m u
4028	ps	grass, herb	*šamm-	ʃamm-	ʃ a m m		379	ʃ a m m -
4033	biblicalaramaic	grass, herb	ditˀā	ditʔaː	d i t ʔ aː		380	d i t - ʔ aː - -
4032	hebrew	grass, herb	däšäˀ	dæʃæʔ	d æ ʃ æ ʔ		380	d æ ʃ æ ʔ - - -
4035	syriac	grass, herb	tadˀā	tadʔaː	t a d ʔ aː		380	t a d - ʔ aː - -
5658	hebrew	grass, herb	ˁēŝäb	ʕeːɬæb	ʕ eː ɬ æ b		583	ʕ eː ɬ æ b - -
4030	ps	grass; herb; spring	*daṯˀ-	daθʔ-	d a θ ʔ		380	d a θ - ʔ - - -
6597	officialaramaic	grasshopper	ḳmṣ	qˤmsˤ	qˤ m sˤ		680	qˤ - - - m - sˤ -
6602	turoyo	grasshopper	ḳamṣo	qˤamsˤo	qˤ a m sˤ o		680	qˤ a - - m - sˤ o
15396	arabic	grasshopper	zīz-	ziːz-	z iː z		1726	z iː z - - -
6590	ugaritic	grasshoppers	ḥsn	ħsn	ħ s n		679	ħ - s - n
6596	ugaritic	grasshoppers	ḳṣm	qˤsˤm	qˤ sˤ m		680	qˤ - sˤ - m - - -
9912	ugaritic	graues Haar	šbt	ʃbt	ʃ b t		1012	ʃ - - b - t - -
5210	sabaic	grave	brt	brt	b r t		534	b - - - - r - t
5086	akkadian	gravel	ḫiṣṣu	xisˤsˤu	x i sˤ sˤ u		519	x i sˤ - - - sˤ u - - -
5097	soqotri	gravel	ḥáṣaḥáṣihin	ħásˤaħásˤihin	ħ á sˤ a ħ á sˤ i h i n		519	ħ á sˤ a ħ á sˤ i h i n
5089	syriac	gravel	ḥṣāṣā	ħsˤaːsˤaː	ħ sˤ aː sˤ aː		519	ħ - sˤ - - aː sˤ aː - - -
5087	ugaritic	gravel	ḥṣ	ħsˤ	ħ sˤ		519	ħ - - - - - sˤ - - - -
10504	jibbali	gravy, soup	mírέḳ	mírέqˤ	m í r <?> qˤ		1072	m í r <?> qˤ - -
10503	mehri	gravy, soup	mərēḳ	məreːqˤ	m ə r eː qˤ		1072	m ə r eː qˤ - -
3295	sabaic	grazinground	mrbṣ̂	mrbɬˤ	m r b ɬˤ		315	m r - b - ɬˤ -
3794	biblicalaramaic	great	raḇ	raḇ	r a b̠		355	r a b̠ - - - - -
12222	arabic	great company of men	ǯibill-	gibill-	g i b i l l		1257	g i - b i l l -
3796	jewishbabylonianaramaic	great one, great thing	rab	rab	r a b		355	r a b - - - - -
3777	sabaic	great, grand	kbr	kbr	k b r		354	- - k - - b - r - -
3795	jewishpalestinianaramaic	great, large	rab	rab	r a b		355	r a b - - - - -
3797	syriac	great, large	rabbā	rabbaː	r a b b aː		355	r a b - b - - aː
3788	ugaritic	great, large	rb	rb	r b		355	r - - - b - - -
2684	phoenician	great, mighty, grand, illustrious, splendid	ˀdr	ʔdr	ʔ d r		208	ʔ - d - - r - -
1476	harari	green	warīḳ	wariːqˤ	w a r iː qˤ		87	- - w a - r iː qˤ - - -
1461	ps	green	*wrḳ	wrqˤ	w r qˤ		87	- - w - - r - qˤ - - -
1479	tigre	green	saˁarsaˁaro	saʕarsaʕaro	s a ʕ a r s a ʕ a r o		88	s a ʕ a r s a ʕ a r o
1484	tigrinya	green	ḳäṭälya	qˤætˤælja	qˤ æ tˤ æ l j a		89	qˤ æ tˤ æ l j a
2397	jibbali	green	šəẓ̂rɔ́r	ʃəẓ̂rɔ́r	ʃ ə ẓ̂ r ɔ́ r		181	ʃ ə ẓ̂ r ɔ́ - r
1464	hebrew	green, greenery	yārōḳ	jaːroːqˤ	j aː r oː qˤ		87	- - j aː - r oː qˤ - - -
1469	syriac	green, livid; herbs, vegetables; egg yolk	yurrāḳā	jurraːqˤaː	j u r r aː qˤ aː		87	- - j u r r aː qˤ - aː -
1468	jewishbabylonianaramaic	green, yellow	yūrāḳ	juːraːqˤ	j uː r aː qˤ		87	- - j uː - r aː qˤ - - -
1466	jewishpalestinianaramaic	green, yellow	yrḳ, yryḳ	jrqˤ	j r qˤ		87	- - j - - r - qˤ - - -
1467	samaritan	green; green plants	yrḳ	jrqˤ	j r qˤ		87	- - j - - r - qˤ - - -
2396	mehri	green; yellow	həẑáwr	həzáwr	h ə z á w r		181	h ə z - á w r
1465	hebrew	greenish, palegreen	yəraḳraḳ	jəraqˤraqˤ	j ə r a qˤ r a qˤ		87	- - j ə - r a qˤ r a qˤ
15828	arabic	grenouille (frog)	qirr-, qurr-, qarr-at-, qirr-at-, qurr-at-	qirr-	q i r r		1787	- - q i r - r -
9910	akkadian	grey hair	šībtu	ʃiːbtu	ʃ iː b t u		1012	ʃ iː - b - t u -
9922	chaha	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
9911	ebla	grey hair	sa-ba-tum /šaybatum/	sa-ba-tum	s a b a t u m		1012	s a - b a t u m
9923	ezha	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
9916	geez	grey hair	ŝibat	ɬibat	ɬ i b a t		1012	ɬ i - b a t - -
9926	gogot	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
9925	masqan	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
9924	muher	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
9909	ps	grey hair	*ŝayb-at-, ŝīb-at-	ɬajb-at-	ɬ a j b a t		1012	ɬ a j b a t - -
9919	selti	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
9927	soddo	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
9917	tigre	grey hair	šib, šibät	ʃib	ʃ i b		1012	ʃ i - b - - - -
9920	wolane	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
9921	zway	grey hair	šəbät	ʃəbæt	ʃ ə b æ t		1012	ʃ ə - b æ t - -
2704	ugaritic	grief, misfortune	ˀun	ʔun	ʔ u n		214	ʔ u - - n
17348	hebrew	grieved	ˀāgēm	ʔaːgeːm	ʔ aː g eː m		1996	ʔ aː - g eː m -
18363	akkadian	grinding slab, handmill	erû, irû	erû	e r û		2157	e r - - - - û -
12081	syriac	gripes, griping pain	ˁuḳālā	ʕuqˤaːlaː	ʕ u qˤ aː l aː		1244	- - ʕ u - qˤ aː l - - aː
9470	mandaic	groaning	nihiḳa	nihiqˤa	n i h i qˤ a		973	n i h i qˤ - a - -
7087	akkadian	groin	ribītu	ribiːtu	r i b iː t u		730	- - r i - - b - iː t u
7102	harari	groin	šān	ʃaːn	ʃ aː n		732	ʃ aː - n - -
7092	mehri	groin; (knee)cap; pain in the groin, armpit	rəbbūt	rəbbuːt	r ə b b uː t		730	- - r ə b - b - uː t -
7093	jibbali	groin; kneecap; pain in the groin, armpit	rɔ̄t, pl. rub	rɔ̄t	r ɔ̄ t		730	- - r ɔ̄ t - - - - - -
6569	mehri	grosser Wurm	sust	sust	s u s t		675	s u s t - -
8849	arabic	ground trodden with the hoofs of horses; fine dust trodden with the feet	kadīd-	kadiːd-	k a d iː d		915	k a d iː - d
17040	ebla	group(?)	a-ti-mu	a-ti-mu	a t i m u		1956	a - t i m u
3946	soqotri	grownup heifer	áˀarḥ or arḥ	áʔarħ	á ʔ a r ħ		370	á ʔ a r - ħ - -
4031	akkadian	growth, spring; grass	dīšu	diːʃu	d iː ʃ u		380	d iː ʃ - - u - -
3800	turoyo	groß (big)	rabo	rabo	r a b o		355	r a b o - - - -
15454	arabic	grue	γirnīḳ-, γurnūḳ-, γirnawḳ-, γurnayḳ-	ɣirniːqˤ-	ɣ i r n iː qˤ		1735	ɣ i r n iː qˤ -
14988	syriac	grus (grue)	kurkəyā	kurkəjaː	k u r k ə j aː		1650	k u r - k ə - j aː
1471	turoyo	grün (green)	yaroḳo	jaroqˤo	j a r o qˤ o		87	- - j a - r o qˤ - o -
3713	ugaritic	guarantor, surety	ˁrbn	ʕrbn	ʕ r b n		348	- ʕ - - r - - b - n -
10558	arabic	guepard	fahd-	fahd-	f a h d		1081	f a h - d - - - -
14827	tigre	guineafowl	ḥagäl	ħagæl	ħ a g æ l		1621	ħ a g æ l -
2499	akkadian	gullet	mušērittu	muʃeːrittu	m u ʃ eː r i t t u		192	m u ʃ eː r - i t t u
11868	mandaic	gullet	balˁuma	balʕuma	b a l ʕ u m a		1222	- - b - a l - ʕ u m a
11869	arabic	gullet, œsophagus	bulˁum-	bulʕum-	b u l ʕ u m		1222	- - b - u l - ʕ u m -
13744	geez	gulp down, devour, swallow	wəḫṭa, waḫaṭa	wəxtˤa	w ə x tˤ a		1436	w ə x - tˤ a
7885	akkadian	gum	lašḫu	laʃxu	l a ʃ x u		826	l a ʃ - x u -
7886	arabic	gum	laṯaγat-	laθaɣat-	l a θ a ɣ a t		826	l a θ a ɣ a t
7884	ps	gum	*laṯaγ-	laθaɣ-	l a θ a ɣ		826	l a θ a ɣ - -
7889	jewishbabylonianaramaic	gum	drārā	draːraː	d r aː r aː		827	- - d - r aː - - - r aː
12285	jibbali	gum and all the palate	ḥónúk	ħónúk	ħ ó n ú k		1266	ħ ó - n ú k -
12284	mehri	gum and palate	ḥənnūk	ħənnuːk	ħ ə n n uː k		1266	ħ ə n n uː k -
7888	akkadian	gums	dūr šinni	duːr	d uː r		827	- - d - - uː - - - r -
7890	jewishbabylonianaramaic	gums	dūr šinnē	duːr	d uː r		827	- - d - - uː - - - r -
5234	ugaritic	gust, breath; wind; aroma	rḥ	rħ	r ħ		538	- r - - ħ -
1831	turoyo	gut (good)	ṭowo, ṭawwo	tˤowo	tˤ o w o		116	- tˤ o - - - w o
699	maalula	guts, entrails	maˁwṯa	maʕwθa	m a ʕ w θ a		34	- - m a ʕ - w - θ a -
3969	arabic	guépier (oiseau) (beetree (bird)	warwār-	warwaːr-	w a r w aː r		373	w a r w aː r -
8640	soqotri	guérir	hemrôẑ	hemrôz	h e m r ô z		894	h e m - r ô z -
3943	arabic	génisse (heifer)	ˀirḫat-	ʔirxat-	ʔ i r x a t		370	- ʔ i r - x a t
17050	minaean	habitant; assujetti (inhabitant; subject)	bkl	bkl	b k l		1958	b k l
5360	amharic	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5355	arabic	hail	barad-	barad-	b a r a d		547	b a r a - d -
5365	chaha	hail	bäräǯä	bærægæ	b æ r æ g æ		547	b æ r æ - g æ
5351	christianpalestinianaramaic	hail	brd	brd	b r d		547	b - r - - d -
5367	endegen	hail	bäräǯǯä	bæræggæ	b æ r æ g g æ		547	b æ r æ g g æ
5368	ennemor	hail	bäräǯä	bærægæ	b æ r æ g æ		547	b æ r æ - g æ
5366	ezha	hail	bäräǯä	bærægæ	b æ r æ g æ		547	b æ r æ - g æ
5373	gogot	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5369	gyeto	hail	bäräǯä	bærægæ	b æ r æ g æ		547	b æ r æ - g æ
5361	harari	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5348	hebrew	hail	bārād	baːraːd	b aː r aː d		547	b aː r aː - d -
5350	jewishpalestinianaramaic	hail	bardā	bardaː	b a r d aː		547	b a r - - d aː
5372	masqan	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5375	mehri	hail	bərēd	bəreːd	b ə r eː d		547	b ə r eː - d -
5370	muher	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5371	muher	hail	bäräǯä	bærægæ	b æ r æ g æ		547	b æ r æ - g æ
5349	oldaramaic	hail	brd	brd	b r d		547	b - r - - d -
5347	pws	hail	*barad-	barad-	b a r a d		547	b a r a - d -
5362	selti	hail	bärädä	bærædæ	b æ r æ d æ		547	b æ r æ - d æ
5374	soddo	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5358	tigre	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5359	tigrinya	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5363	wolane	hail	bäräd	bæræd	b æ r æ d		547	b æ r æ - d -
5364	zway	hail	borodu	borodu	b o r o d u		547	b o r o - d u
5353	syriac	hail stones	bardā	bardaː	b a r d aː		547	b a r - - d aː
5357	geez	hail, snow, hoarfrost	barad	barad	b a r a d		547	b a r a - d -
390	akkadian	hair	šārtu	ʃaːrtu	ʃ aː r t u		21	ʃ aː - - - - r - t - u -
404	arabic	hair	šaˁr-	ʃaʕr-	ʃ a ʕ r		21	ʃ a ʕ - - - r - - - - -
394	biblicalaramaic	hair	ŝēˁār	ɬeːʕaːr	ɬ eː ʕ aː r		21	ɬ eː ʕ - - aː r - - - - -
396	christianpalestinianaramaic	hair	sˁār	sʕaːr	s ʕ aː r		21	s - ʕ - - aː r - - - - -
398	jewishbabylonianaramaic	hair	ŝaˁrā, sˁrˀ	ɬaʕraː	ɬ a ʕ r aː		21	ɬ a ʕ - - - r - - - aː -
395	jewishpalestinianaramaic	hair	ŝˁr	ɬʕr	ɬ ʕ r		21	ɬ - ʕ - - - r - - - - -
400	mandaic	hair	sara	sara	s a r a		21	s a - - - - r - - - a -
389	ps	hair	*ŝaˁr-	ɬaʕr-	ɬ a ʕ r		21	ɬ a ʕ - - - r - - - - -
397	samaritan	hair	sˁr	sʕr	s ʕ r		21	s - ʕ - - - r - - - - -
411	harsusi	hair	ŝafēt	ɬafeːt	ɬ a f eː t		22	ɬ a f eː t
410	jibbali	hair	ŝfét	ɬfét	ɬ f é t		22	ɬ - f é t
409	mehri	hair	ŝəft	ɬəft	ɬ ə f t		22	ɬ ə f - t
408	protomsa	hair	*ŝip-at-	ɬip-at-	ɬ i p a t		22	ɬ i p a t
5703	geez	hair	ṣagʷr	sˤagʷr	sˤ a gʷ r		588	sˤ a gʷ - r -
5702	pes	hair	*ṣVgr-	sˤ-gr-	sˤ g r		588	sˤ - g - r -
5704	tigre	hair	č̣əgar	č̩əgar	č̩ ə g a r		588	č̩ ə g a r -
7908	akkadian	hair	pērtu	peːrtu	p eː r t u		831	p eː r t u -
7907	ps	hair	*parˁ-	parʕ-	p a r ʕ		831	p a r - - ʕ
13112	ps	hair (on the head), bristle	*zapp/bb-	zapp	z a p p		1341	z a p - p - -
7042	amharic	hair at the end of an animal's tail	č̣əra	č̩əra	č̩ ə r a		726	č̩ ə - - - r a - -
405	geez	hair of body or head	ŝəˁərt	ɬəʕərt	ɬ ə ʕ ə r t		21	ɬ ə ʕ - - ə r - t - - -
7043	argobba	hair of tail, tail, flywhisk	č̣əra	č̩əra	č̩ ə r a		726	č̩ ə - - - r a - -
7920	arabic	hair, hair of the neck, back of the head and jaw; hair on the thighs (of women)	γafar-	ɣafar-	ɣ a f a r		832	ɣ a - f a - r - - -
406	harsusi	hair, wool	ŝōr	ɬoːr	ɬ oː r		21	ɬ oː - - - - r - - - - -
407	soqotri	hair, wool	ŝáˁyhor	ɬáʕjhor	ɬ á ʕ j h o r		21	ɬ á ʕ j h o r - - - - -
399	syriac	hair; feathers	saˁrā	saʕraː	s a ʕ r aː		21	s a ʕ - - - r - - - aː -
393	hebrew	hairiness, body hair, hairy covering	ŝēˁār	ɬeːʕaːr	ɬ eː ʕ aː r		21	ɬ eː ʕ - - aː r - - - - -
6825	tigre	hairless skin of animals	gəldät	gəldæt	g ə l d æ t		704	g ə l d æ t -
15946	jibbali	hairline (in women)	məfrɔ́ḳ	məfrɔ́qˤ	m ə f r ɔ́ qˤ		1800	m ə f r ɔ́ qˤ - - -
13990	jibbali	half	fɔḳḥ	fɔqˤħ	f ɔ qˤ ħ		1487	f ɔ qˤ - ħ
13989	mehri	half	faḳḥ	faqˤħ	f a qˤ ħ		1487	f a qˤ - ħ
13988	protomsa	half	*paḳḥ-	paqˤħ-	p a qˤ ħ		1487	p a qˤ - ħ
12642	ugaritic	hambre (hunger)	rγb	rɣb	r ɣ b		1303	r - ɣ - b
16250	arealreconstruction	hammer	*mnḳb	mnqˤb	m n qˤ b		1839	m - n qˤ - b - - -
16252	ebla	hammer	ma-ga-bu₁₆ /maḳḳabu/	ma-ga-bu₁₆	m a g a b u ¹₆		1839	m a - g a b u - ¹₆
16251	akkadian	hammer or pick	maḳḳabu	maqˤqˤabu	m a qˤ qˤ a b u		1839	m a qˤ qˤ a b u - -
17881	jewishbabylonianaramaic	hammock	ˁarslā	ʕarslaː	ʕ a r s l aː		2051	ʕ a r s l aː
443	amharic	hand	əǯǯ	əgg	ə g g		23	- - - ə g g -
427	christianpalestinianaramaic	hand	ˀyd	ʔjd	ʔ j d		23	- ʔ j - - d -
419	deiralla	hand	yd	jd	j d		23	- - j - - d -
422	demoticaramaic	hand	yd	jd	j d		23	- - j - - d -
440	geez	hand	ˀəd	ʔəd	ʔ ə d		23	- ʔ - ə - d -
453	gyeto	hand	äǯ	æg	æ g		23	- - - æ - g -
445	harari	hand	iǯi	igi	i g i		23	- - - i - g i
425	hatran	hand	yd	jd	j d		23	- - j - - d -
426	jewishpalestinianaramaic	hand	yd, ˀyd	jd	j d		23	- - j - - d -
459	jibbali	hand	éd	éd	é d		23	- - - é - d -
455	masqan	hand	äǯ	æg	æ g		23	- - - æ - g -
438	minaean	hand	yd	jd	j d		23	- - j - - d -
424	nabataean	hand	yd	jd	j d		23	- - j - - d -
421	officialaramaic	hand	yd	jd	j d		23	- - j - - d -
420	oldaramaic	hand	yd	jd	j d		23	- - j - - d -
423	palmyrean	hand	yd	jd	j d		23	- - j - - d -
416	phoenician	hand	yd	jd	j d		23	- - j - - d -
413	ps	hand	*yad-	jad-	j a d		23	- - j a - d -
439	qatabanian	hand	yd	jd	j d		23	- - j - - d -
437	sabaic	hand	yd	jd	j d		23	- - j - - d -
418	samalian	hand	yd	jd	j d		23	- - j - - d -
428	samaritan	hand	ˀd	ʔd	ʔ d		23	- ʔ - - - d -
441	tigre	hand	ˀəde	ʔəde	ʔ ə d e		23	- ʔ - ə - d e
442	tigrinya	hand	ˀid	ʔid	ʔ i d		23	- ʔ - i - d -
415	ugaritic	hand	yd	jd	j d		23	- - j - - d -
444	argobba	hand, arm	ənǯ	əng	ə n g		23	- - - ə n g -
449	chaha	hand, arm	äǯ	æg	æ g		23	- - - æ - g -
451	endegen	hand, arm	äǯ	æg	æ g		23	- - - æ - g -
452	ennemor	hand, arm	äǯ	æg	æ g		23	- - - æ - g -
450	ezha	hand, arm	äǯ	æg	æ g		23	- - - æ - g -
456	gogot	hand, arm	äǯ	æg	æ g		23	- - - æ - g -
458	mehri	hand, arm	ḥ-ayd	ħ-ajd	ħ a j d		23	- ħ - a j d -
454	muher	hand, arm	äǯ	æg	æ g		23	- - - æ - g -
446	selti	hand, arm	ənǯe	ənge	ə n g e		23	- - - ə n g e
457	soddo	hand, arm	äǯ	æg	æ g		23	- - - æ - g -
461	soqotri	hand, arm	éˀed, ed	éʔed	é ʔ e d		23	é ʔ - e - d -
447	wolane	hand, arm	ənǯ	əng	ə n g		23	- - - ə n g -
448	zway	hand, arm	ənǯi	əngi	ə n g i		23	- - - ə n g i
460	harsusi	hand, arm, forepaw	ḥayd	ħajd	ħ a j d		23	- ħ - a j d -
430	syriac	hand, arm, forepaw; power	ˀidā	ʔidaː	ʔ i d aː		23	- ʔ - i - d aː
7949	akkadian	hand, claw, paw; handful	rittu	rittu	r i t t u		835	- - r i t - t u -
435	urmi	hand, handle	iydə	ijdə	i j d ə		23	- - - i j d ə
7941	mandaic	hand, palm of hand, handful	kapa	kapa	k a p a		834	k a - p a
429	jewishbabylonianaramaic	hand, possession	ydā	jdaː	j d aː		23	- - j - - d aː
431	mandaic	hand, side, power	ˁda	ʕda	ʕ d a		23	- ʕ - - - d a
18362	ps	hand-mill, millstone	*riḥay-	riħaj-	r i ħ a j		2157	- r i ħ a j - -
13059	jewishbabylonianaramaic	handbreadth	puškā	puʃkaː	p u ʃ k aː		1332	p u ʃ k aː
13058	jewishpalestinianaramaic	handbreadth	pšk	pʃk	p ʃ k		1332	p - ʃ k -
13057	officialaramaic	handbreadth	pšk	pʃk	p ʃ k		1332	p - ʃ k -
13055	parm	handbreadth	*pušk-	puʃk-	p u ʃ k		1332	p u ʃ k -
13060	syriac	handbreadth	peškā	peʃkaː	p e ʃ k aː		1332	p e ʃ k aː
13326	jewishpalestinianaramaic	handbreadth	ṭpḥ	tˤpħ	tˤ p ħ		1371	tˤ - - p - ħ -
13323	hebrew	handbreadth, span	ṭäpaḥ	tˤæpaħ	tˤ æ p a ħ		1371	tˤ æ - p a ħ -
13324	hebrew	handbreadth, span	ṭōpaḥ	tˤoːpaħ	tˤ oː p a ħ		1371	tˤ oː - p a ħ -
